all Averages:
winloss = 0.5
pts = 22.89453125
yards = 351.107421875
to = 1.587890625
home Averages:
winloss = 0.572265625
pts = 24.05078125
yards = 351.3515625
to = 1.54296875
away Averages:
winloss = 0.427734375
pts = 21.73828125
yards = 350.86328125
to = 1.6328125
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 256
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
HOU,0.7069305879569,30.786221552021665,423.0934348840334,1.4044483536808678,12,5,2,12,0.27919623406810606,25.717737271739445,370.5975558771225,1.4775249383355935,12,27,22,20,0.4027767787102429,20.43957494818419,328.98963742967584,1.4745191590543278,26,29,29,11,0.5993510001727481,24.804352290568524,376.26586362879306,1.5849497857412258,26,30,32,17
CAR,0.44504319778216006,21.43177034092163,362.5051006577739,1.2082779607359606,16,19,12,10,0.5412023301902311,21.60507634005662,344.01651906978094,1.7884733847471006,16,18,11,12,0.5571303437499748,25.610043048759618,373.18287867056694,1.6147907362384737,4,1,2,16,0.444878729185631,23.34731527574324,347.87993835386453,1.6246441186720408,4,11,12,14
NYG,0.7688936441914491,35.276316060039235,371.6037390856077,1.5527868259020206,8,2,10,19,0.21735906200510471,21.067432478819544,365.8701218560356,2.7867933602863886,8,15,20,2,0.49345476838510893,23.915302329726465,382.3563075853492,1.6213290602028296,12,5,1,17,0.5083190011271822,24.212417475976583,353.650544006779,1.4374030994306772,12,26,20,24
WAS,0.7914362330933626,27.342993900303767,383.58307041946307,0.7498623809325896,7,9,8,5,0.19512195905973378,22.87914471802321,362.18258713392504,1.7316839243770326,7,19,19,13,0.5385112432753419,21.166219825589394,348.7218799774295,1.3861832501876707,8,25,19,5,0.46318516547955874,20.9916500284303,344.83407359685515,1.7000370135191607,8,4,9,10
DEN,0.791633487677233,28.056495917991892,382.8105424514549,1.453344209232232,6,7,9,15,0.19384724161716618,18.617410148294333,278.1871958743714,1.4335040546182194,6,6,2,21,0.457747590226951,24.213596954232624,371.79957225780583,1.558660616898099,17,4,3,14,0.5450262813866468,24.57071586319325,362.1012592976679,1.4645380383433348,17,28,27,22
NE,0.9662360291026056,39.53293628005039,391.64962101746846,0.5924039417124071,1,1,6,2,0.019672398686031607,24.079715633004053,393.64128044246024,2.158136981688067,1,24,28,6,0.5481777999035278,20.270623316662935,344.7130629296337,1.8272324938125235,7,31,24,30,0.45416837321583203,23.4970074124507,367.2835814194897,1.6504040875253245,7,14,30,13
OAK,0.050826957697496636,18.11131430899944,366.9465793057304,2.11285267229216,32,26,11,27,0.9353118437909238,27.791151244838872,404.7774505927015,1.0667034185793607,32,29,31,25,0.40565670820391814,23.17864306628088,361.65051305773034,1.6306518684280191,24,11,7,19,0.5962309660165064,24.266841911667367,362.7444631495599,1.2938504842745973,24,27,28,31
DET,0.3137785920549715,26.76875561002338,427.816665660982,1.7000122344294382,25,11,1,22,0.6722950323973742,28.95865266334478,394.5430574233303,1.529501523410243,25,30,29,18,0.5737125412343065,21.991310757305975,353.0563349039382,1.7237111972122476,3,20,12,22,0.42879133376462164,23.92314390928478,354.53749831226173,1.4415025795290335,3,23,21,23
KC,0.31070587795076376,15.520688302538918,323.260804552208,1.6788700909181573,26,31,25,21,0.6750456650297588,21.355829958739,349.333509426394,0.7610221708489998,26,16,13,30,0.47898005728236404,23.52423999802119,366.2899349822864,1.4644939947921674,15,10,6,9,0.5232948754459581,23.73854566533006,351.0185093849659,1.5098044474590313,15,19,13,20
GB,0.8317764119510918,24.1816162233943,345.08830103642515,1.4211768125597362,3,14,16,13,0.15418514375770437,19.42005413045351,367.4265033866424,1.838674587959965,3,8,21,11,0.3919127230596522,22.122979804392354,351.83373139941887,1.5709575407176797,29,18,14,15,0.6101521969403966,25.278419966037827,357.02443562232605,1.3246248963028604,29,32,23,26
CHI,0.4203027882325569,18.710237790029378,299.495688180932,1.8965293265165104,20,24,31,24,0.5660691254364681,17.408859348009756,342.43031314525723,2.2818769539687667,20,3,10,5,0.41591312914622747,22.243055377480275,346.68659951243507,1.433466924233297,23,15,22,6,0.5859695580927446,23.706254998763875,357.25536618300885,1.3162929755077053,23,18,24,28
SEA,0.8154411697747759,34.63542302615672,394.53911024174295,0.7017239819050072,4,3,5,4,0.17094503856875484,12.429213606299077,281.4449072300709,3.685018382293436,4,1,3,1,0.39106975368552604,20.876657291360587,322.8413824778889,1.627281446492956,30,28,31,18,0.6111215374222172,23.129758819970824,345.2469529896067,1.9730513088477726,30,10,11,4
STL,0.5909062833769719,18.790902450878722,327.3858417101865,0.9257358118558058,15,23,24,7,0.39523249027962354,20.497587027776817,352.93691720495315,0.9359789326056194,15,12,16,29,0.6157304380471439,25.469400377738157,347.9985573240593,1.3055263428645008,2,2,21,3,0.3861572640051054,19.88954303748885,330.32538810070287,2.035991611583347,2,2,3,2
CIN,0.42515422543036885,23.505244854314768,332.4766581229795,0.8661350608087668,19,16,21,6,0.5610900979910456,18.481027626547977,303.61574769599736,2.018634196993381,19,5,6,8,0.49608620008772986,22.80590014262002,352.9795277313611,1.4884856390263255,11,13,13,12,0.5056959521997006,23.93484810020109,353.62578141715625,1.6614924717155632,11,24,19,11
PHI,0.268275650685651,24.18826009196528,345.62743511236386,2.0941538184525506,30,13,15,26,0.7181705476591442,27.435696584901216,350.03554147871637,1.150989386172478,30,28,15,24,0.5488879281685175,23.699422335605533,368.0194180571051,0.9642640537496009,6,8,4,1,0.45292047439468425,21.304707403346406,352.612260410513,1.5788899805819063,6,5,16,18
NYJ,0.44187148724463465,16.826474746609897,337.2774989280062,2.488872490782599,17,29,19,31,0.5439444957179731,22.922062024583084,298.08742154159194,1.3386271096584177,17,20,4,22,0.4766730601346997,23.612130760884284,349.003254017053,1.6633119769823037,16,9,18,21,0.5257655578106896,21.829974115890025,344.89881586098215,2.16622124285024,16,6,10,1
ARI,0.3087686061862295,16.52601865902692,343.8197910181983,2.150182827143974,27,30,18,28,0.6776753579354609,23.48175271256339,349.85337392966443,1.6118121363667934,27,21,14,15,0.4858828092172749,22.062268977608483,348.5799188790425,1.4693369040393383,13,19,20,10,0.5159278275690317,22.641421499807702,331.4263332563975,1.617829599922557,13,8,5,15
CLE,0.6101070574037916,20.072628738376867,313.5302658289442,1.226098000589163,13,21,29,11,0.37647598087423473,17.660176689149,314.05059896356255,2.3352739074648348,13,4,8,4,0.40015584856350866,19.609374633540316,344.4320063210617,1.9945023073249457,27,32,25,31,0.6015157140664622,24.19232566928697,330.6416320029374,1.3069984690950978,27,25,4,29
SD,0.28694191905308447,18.09086794856681,312.23024691951844,2.2091002646490216,28,27,30,29,0.699214564505398,20.569150089560196,347.1879784301789,1.9861038029469997,28,13,12,10,0.5037943820236153,21.758969236234467,355.793799989561,1.7275272478231853,10,21,10,23,0.4986266338691763,23.88690717884811,353.5282176974067,1.359111241264966,10,22,18,25
BAL,0.5968717776590503,30.708967485050902,391.60701948558756,1.4301263082595956,14,6,7,14,0.3900784891532505,23.88391739096267,385.4363640789167,1.7060363114666226,14,22,27,14,0.4289469178027093,20.905994764526522,353.73451482410684,2.02872149010099,19,27,11,32,0.5726803148362634,23.77544615191044,322.77043436375766,1.3004178175863959,19,20,2,30
IND,0.7932936519112439,21.29927802951937,337.15145078598215,1.4574741318629287,5,20,20,17,0.19277618346756817,20.377974138908165,356.5049164002929,1.015189398423757,5,11,18,27,0.36848436842331755,21.53530048311964,333.50654759478516,1.6344237768964123,31,23,27,20,0.6334722719067153,24.69881064848513,361.95046139021605,1.4738498789916359,31,29,26,21
TEN,0.3161194372444536,17.969372457434417,344.6070699692018,3.243639065169995,24,28,17,32,0.6706284308168927,29.02698313191176,377.1544139919848,0.5297451630841785,24,31,26,31,0.5539172046308204,23.74284404287976,361.18676947186583,1.7760675145662523,5,6,8,28,0.44791242675910714,23.454455757016188,359.8667275765815,1.7398194658657786,5,13,25,7
SF,0.7523636287199147,27.16153192820215,361.3335910341304,0.43489319599615267,9,10,13,1,0.2342261936989628,14.164244249364451,300.7702427281896,1.1525681985470955,9,2,5,23,0.42833541096336075,22.1448525084371,317.813266835586,1.7442923749116255,20,16,32,25,0.5733293675257588,20.67051319591765,336.5219266508176,1.6606509695380902,20,3,6,12
PIT,0.3576567372122583,18.972604247497276,330.67549505154045,1.5044583108241092,23,22,23,18,0.6290817239863432,20.79981291602401,274.6443590728342,0.25787725595163125,23,14,1,32,0.3973047861270496,21.17327694596954,341.65618333652156,1.8253588226806643,28,24,26,29,0.6045342521256226,23.85153681496251,344.3290740432936,1.6106845206987215,28,21,8,16
-----------------------------------------------------------------------------------------------------
AWAY GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
JAC,0.18352903879818722,21.435634003918636,317.2408337371174,1.2240669713468928,32,20,29,10,0.8030167487742568,28.14919970065017,408.92159800195196,2.112578280342178,32,28,32,7,0.5959257153602135,25.801543576463942,348.079798101519,1.47231573964657,6,4,18,15,0.4057830979753395,23.954208637672366,350.41128274801486,1.7072804285825451,6,28,18,10
ATL,0.4564819451950115,24.363068465022184,382.35141139018896,1.0797014614603389,16,6,6,6,0.5299936666580349,23.155683362026124,375.529433033603,1.0011524254721003,16,16,27,26,0.46992969160415193,24.51924905459669,360.6546699468046,1.343814198235477,27,10,9,5,0.5318492974507985,22.644483461944176,368.18980984821064,1.6943897930027418,27,21,27,12
DAL,0.7233175742321851,24.316824258688804,339.03081155203836,0.5632577648132793,3,7,21,1,0.26283303510059247,19.824779034804862,357.46868196951397,1.3265677683898867,2,6,17,20,0.5565090149783968,24.012388279972104,348.40964630947303,1.3006784285531108,15,14,17,4,0.4453668513976708,21.28913043552983,341.7182843504408,1.7816580109498252,15,11,10,5
TB,0.486424145407206,27.754917593857535,383.19385820712233,1.6481547088564297,14,2,5,14,0.5000155380608553,26.99482286084969,361.4013209071157,1.6513638606293395,14,24,19,12,0.5146887062043566,23.439162645744982,357.89642017979907,1.7313648355264974,22,17,12,28,0.4871262112355788,22.32767935564542,328.4406461745988,1.6083034280157797,22,17,4,17
MIA,0.28115312109219176,19.294855009299535,278.0368039373444,1.8458878895591815,27,26,31,23,0.705167003524103,19.701190736852855,340.45377006643986,0.9791814410159234,27,5,9,27,0.5784196456396993,24.76897546880057,358.80624359448734,1.2624577438701976,9,6,10,2,0.4232867054528509,21.01831925693365,344.1435024908215,1.4434802715704902,9,7,12,26
BUF,0.3488546193674567,19.472815123623363,344.3675495653728,1.9347422568095514,22,25,19,25,0.6377653041219417,25.08301924735211,346.29883030230116,1.5439730539322705,22,20,13,14,0.6791387895215697,24.586160286984892,363.4918338720814,1.1732887833093835,3,8,5,1,0.32249588789702865,21.156634099643853,350.94336471900465,1.4770563078557832,3,10,19,23
NO,0.4102619037656725,25.3875370558827,428.5165978417482,2.3099631397801175,18,5,1,29,0.5765699224533192,28.713570868808894,375.2132260716828,1.3322350080638987,18,30,26,19,0.6500884153161646,26.979751245164806,367.55927280233396,1.7087633674747544,4,1,1,27,0.35133435937284063,22.349373727539028,349.9218281713703,1.8977350368635912,4,18,16,2
MIN,0.32007785373097114,20.373844077281728,329.9067241974718,1.713289139187163,24,23,25,18,0.6667405097160009,25.31735966479685,381.1062286422223,1.1392592231544323,24,22,28,22,0.6867000697402978,23.672756985690157,337.4764903396066,1.5416353911473135,2,16,25,18,0.31505906626400404,19.741249273391066,344.16043262365224,1.8898020936081679,2,1,13,3
CAR,0.2983460619252201,22.815540493922217,375.5685380028336,0.6364867245937262,26,13,9,2,0.6879729751925906,25.161944911919026,354.38657763057597,1.1146567449120592,26,21,15,23,0.4044463871601547,20.972614672261667,334.54163146848555,1.6894224741683972,30,27,29,25,0.5974891766300316,22.906935059542235,348.43680176559053,1.5156237661369056,30,23,15,20
HOU,0.7237540099919848,18.964532958897152,330.7679918020214,0.8649886174936404,2,27,24,4,0.2628750455755893,20.7392220850174,369.5459814816614,2.3674942470736045,3,8,24,3,0.590549376909004,26.469261664114537,355.2401414560317,1.6753875812391823,7,2,14,23,0.4110761684314188,25.20700862813401,373.83853221552596,1.6799191098204593,7,31,31,13
WAS,0.5488694230881734,26.569415112834644,417.4845785095257,1.2739335928154414,12,4,3,12,0.43615500887951236,26.666619351818476,385.21785051115023,1.7910881576623723,12,23,29,10,0.5614557749917298,24.04712005667123,366.04563839971246,1.6951516923405172,13,13,3,26,0.4417743939485815,22.075594301226424,328.3651752561097,1.4624326404387238,14,13,3,25
NYG,0.3489999810152104,21.94911406383369,356.7046890413033,1.3601998343666786,21,18,13,13,0.6371711179197679,18.762149848831626,345.10766394102944,2.349980025090156,21,3,11,4,0.4877321552679787,23.76169665746861,358.4017838122419,1.4312240425957077,26,15,11,8,0.5146742452483167,21.154775888432248,343.71846767918333,1.6106947798587186,26,9,11,16
NE,0.8114975853938061,34.97054811896542,424.6348128757483,1.2570997257352419,1,1,2,11,0.17472761502378603,19.8869326737663,363.12363848717007,2.6838249766006226,1,7,21,1,0.5145639959201904,21.34005133419892,339.42746614129493,1.4717504636032332,23,25,23,14,0.4874654045702145,22.64207931095886,348.11516935453636,1.2926867269985454,23,20,14,31
DEN,0.547219581074481,23.587359375689125,371.5660533762291,1.9429247642416911,13,10,12,26,0.43968647024481666,20.920905372788567,315.381778994874,1.291150006740487,13,9,3,21,0.2083875270948244,18.93076027960359,346.346966490738,2.0746382506150143,32,32,19,31,0.792961022493875,24.901063576409477,359.76545929686995,1.3513078461531265,32,29,23,29
DET,0.3633396479669192,24.002636774362898,383.2590993983812,1.6874958365357633,20,8,4,16,0.6226397769535701,27.048483715197158,355.4564162239476,1.0583475988639337,20,26,16,25,0.6179482451075645,21.819543947365123,334.9433393741801,1.6144307894798553,5,24,27,21,0.3840988056807909,22.09138121731371,368.02545932974374,1.6760613823699204,5,15,26,14
OAK,0.25940267456401733,17.094000520369157,331.89552671303494,1.755820126376092,28,30,23,21,0.7275940894925794,31.572288580655528,389.7938398698245,1.511319762286986,28,32,31,17,0.55246968192682,24.542063217281424,350.284263636403,1.4617019901326758,17,9,16,12,0.44911105346785724,22.17287445627329,349.96963841361656,1.7737671796080405,16,16,17,6
GB,0.5602208091804515,22.91171440379756,353.3987022102705,0.855276376057341,10,12,15,3,0.42646524637913025,24.602299009652633,357.5603552461952,1.6489100889313653,10,18,18,13,0.5792346176911081,24.740208858322042,361.24286363824984,1.4337031566614198,8,7,8,9,0.4226568262005842,21.458517003464827,341.10570281132374,1.751055791027126,8,12,9,8
KC,0.21033431195063534,15.198081711455028,349.132031597539,1.6514622946174486,31,31,16,15,0.7761573879231067,27.170775292469266,349.7226089854672,1.1018082654463017,31,27,14,24,0.5772831915331919,22.116886966915093,335.1320779823644,1.474715306743247,10,23,26,16,0.4248026080443398,20.21097983410549,322.47778053377635,1.7920804423771344,10,3,2,4
SEA,0.46146781701164197,22.324722803315467,372.0908140910926,1.1491884064799787,15,16,11,9,0.5244030338664901,22.03774954012588,374.17967795324074,0.6914114919590527,15,12,25,32,0.5691758047873613,20.717144770190355,334.782514259493,1.8368045516214548,12,28,28,29,0.4329798200433515,20.252225554497887,336.967060956762,1.6973419997722334,12,4,7,11
CHI,0.4061505041525063,23.092795929634132,320.436309453945,2.020131906312404,19,11,27,27,0.5796888708328741,23.073691762144435,318.46545916393274,2.177708107326869,19,15,4,6,0.5327568443658788,21.212426358915025,338.02883389362404,1.4217389276345809,20,26,24,7,0.46965838155673756,22.425527787399044,369.95006789505123,1.3681039209769517,20,19,29,27
CIN,0.5706915654443002,24.002162716852283,378.4186705092159,2.1133595696105267,9,9,7,28,0.4154255329618996,22.05652317694319,343.15779647753925,0.832978617686024,9,13,10,29,0.3336455154771635,19.051149834186162,316.07994699679665,2.1110672481292894,31,31,32,32,0.6688148855679109,22.7760846717027,353.40129540898937,1.5850559852989556,31,22,20,18
STL,0.6420673657488902,20.880051191253248,349.12686430431353,0.8879470569326611,4,21,17,5,0.3442781866769835,18.40256134177361,326.4512210489924,1.8882589679649506,4,2,5,8,0.5446633347721007,22.999853306226036,341.54682536230143,1.5158487273485945,18,19,22,17,0.45756861225329937,21.15397861627671,340.5107572565738,1.747998363160143,18,8,8,9
NYJ,0.617052818293245,19.60836659641822,282.3987640264008,1.8629256557196785,8,24,30,24,0.3688020149303205,21.616341968470323,345.20878034899914,2.2392094922433112,8,11,12,5,0.5292712268618399,20.1940473398145,327.44649672220373,1.3732880422235183,21,30,31,6,0.4731285408225914,22.083331950657822,357.9872710367935,1.4767980857302236,21,14,22,24
PHI,0.31628044866942656,18.883914526295236,348.266832762207,1.740410250522704,25,28,18,20,0.6697172550339386,23.35196280810529,332.8065964659727,0.7604984421002493,25,17,7,31,0.4465565225857588,25.825221622073556,363.9861834838247,1.2770119727797034,28,3,4,3,0.5557003746188731,23.48204168897727,364.37221718730734,1.612126291217425,28,27,24,15
CLE,0.2371133274488702,17.104269947963253,374.77349281662845,1.7085313559491957,30,29,10,17,0.748843054093181,22.648724276391142,368.2986493161311,0.7663310971314102,30,14,23,30,0.42971341859710677,22.893203758225283,366.99048236272256,1.9596224703036664,29,20,2,30,0.5725848007688391,25.204224591560987,354.24048744776997,1.352206409271711,29,30,21,28
ARI,0.24349295588534212,12.155014215557006,236.4535843837591,3.0023016337919763,29,32,32,31,0.7433334390915831,28.593966017443517,363.1002161840671,2.5016759208873522,29,29,20,2,0.6922336483003837,24.487900866000274,355.71145806344504,1.5742626445611512,1,11,13,20,0.3091945576306882,20.0313640554509,328.8515117337401,1.9505513592988417,1,2,5,1
BAL,0.6182108728597789,22.027708962600954,341.73599646260845,1.1119776682743858,7,17,20,7,0.36803192256342976,21.35867440120727,364.39783885177496,1.5119998169671856,7,10,22,16,0.5755884630571843,22.71941895176904,341.73907025596253,1.4637224154623565,11,22,21,13,0.42619521722845183,20.83039953181632,334.79924824151277,1.4992121968430396,11,6,6,21
SD,0.42874454926578753,27.63042765216909,353.79561461482433,1.730210131347976,17,3,14,19,0.557735486007995,24.724174184537443,332.48111360800175,1.6659967270692513,17,19,6,11,0.5132396235544969,23.32399517021277,361.31603868626115,1.4384083995819554,24,18,7,10,0.48830681688056526,20.587695473484647,320.6327270195376,1.2136749771663782,24,5,1,32
TEN,0.32069066406807,22.544370385481052,317.83399054617735,1.7623182546370983,23,14,28,22,0.6653597833429282,26.9995236602806,333.4224117611748,1.7935513025779584,23,25,8,9,0.5372818949918455,20.367218081976908,332.888097824792,1.677867099571639,19,29,30,24,0.46469413330600123,23.320356772570882,371.4831747305232,1.3227587202513784,19,26,30,30
IND,0.5569268777246703,21.73213907512721,375.9607608591315,2.9775531181403863,11,19,8,30,0.42967463957320917,30.717968779117744,386.9153324092851,0.9116539710998961,11,31,30,28,0.48987820846958513,24.401024519607404,361.67531534614494,1.6325554928776729,25,12,6,22,0.5120977736838094,26.268037307095852,384.49829562744003,1.5280285022866786,25,32,32,19
PIT,0.6377783078131972,20.49538929950504,334.33937338582854,3.278196467031558,6,22,22,32,0.3477848160666355,19.108977855199118,258.80036512984606,1.3428710637040737,5,4,1,18,0.5613487430832613,24.88740082810485,353.837432750423,1.5458712564585855,14,5,15,19,0.4411146087457506,23.22617540506451,364.6939771238862,1.7637736359766674,13,25,25,7
SF,0.6380603416176313,22.40448562673726,326.8486223770459,1.1447406998757794,5,15,26,8,0.34823484255136516,15.377529433202001,286.9351923458675,1.5147495783123488,6,1,2,15,0.5525265170865297,22.79299733203657,346.01278569708967,1.441677222669028,16,21,20,11,0.44943289965247085,23.183549323789457,369.7989335130348,1.4785283664062825,17,24,28,22
