all Averages:
winloss = 0.5
pts = 22.28515625
yards = 345.97265625
to = 1.564453125
home Averages:
winloss = 0.57421875
pts = 23.9453125
yards = 352.3828125
to = 1.4609375
away Averages:
winloss = 0.42578125
pts = 20.625
yards = 339.5625
to = 1.66796875
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 256
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
NO,0.7102211752132425,37.770537824278435,472.9897908808619,1.347452993676745,8,1,1,15,0.27579925755681345,23.87737239255763,403.3147286837629,1.1601167253817937,8,24,32,26,0.5334977017045244,22.50679201971383,351.14119847333683,1.4689419270732282,6,7,7,8,0.46841902321471385,22.765480831184533,338.53994219875534,1.793776732707143,6,15,6,4
HOU,0.49240225770482293,22.837772638622685,358.70761242596325,1.4312912755939866,20,21,14,17,0.4933753730583784,16.249936376490812,296.05332121325694,2.0523540102821887,20,4,5,8,0.41277101043630676,22.68974593297132,346.1659779594706,1.530702758799298,26,6,14,14,0.5893885164897862,22.53469857196992,347.2441235224673,1.225620282776822,26,11,16,31
CIN,0.500776484400102,24.58047995559421,346.52004609538665,1.6043272322147182,18,15,19,21,0.484238895237497,23.919230770040855,363.76328586731665,1.385329405288575,18,25,25,19,0.4057670048165033,20.450635232235484,344.1272769882258,1.664876063509037,27,20,16,20,0.5969204824901169,21.607224871159193,339.8740077639699,1.3117554687726671,27,10,8,28
SF,1.0105361733944003,24.835257337580476,346.86188893765484,0.5554190647108727,1,14,17,1,-0.024398225161527898,10.626471572832752,281.74272132542956,2.264528737448297,1,1,2,5,0.5494179840693355,22.205350957849323,361.02712781202075,1.7562423965689011,4,11,4,21,0.4527128509180192,22.58898093194791,349.2043813876923,1.6430949353394317,4,13,18,10
SEA,0.5938774455391891,24.94577370132833,336.41159500711706,0.8445908123130614,16,13,22,3,0.39205094852922334,19.732731835567964,344.8046615282607,1.7645349305221518,16,10,16,13,0.4599822483091453,17.351071062868826,322.6424782394306,1.444342816071363,15,32,28,7,0.5417922245666612,21.154348354835424,325.1970073970187,1.3577247906244159,15,7,2,24
ARI,0.885348841521088,24.21942376849396,328.29323632392357,1.1176842778818104,2,17,24,7,0.10032922081617127,19.143485749675772,338.3231639071398,1.0852343152606887,2,9,12,27,0.4777423143308801,21.073609921845726,321.6521474071084,1.6416877749448655,13,16,29,19,0.5245167810211546,19.060028691492825,339.93693511149365,2.0862377376482892,13,2,9,1
IND,0.6161023124238072,18.21174678587959,294.81210439913093,1.1363862848549542,13,27,30,8,0.3697635914056524,18.968113183614314,336.8506516958945,1.419614518831244,13,8,11,18,0.4365905697137461,22.705677658657926,346.9043634024341,1.5092049507476335,19,5,12,12,0.5654806841460885,24.1128949174146,340.61679457574564,1.4300621477379787,19,22,10,20
PIT,0.7074986732448378,23.82010020525952,368.3349204719535,0.9839990745492702,9,19,12,5,0.2782475680756689,11.958607743834083,281.61089285193424,0.7939038392384445,9,2,1,31,0.3106633997414863,18.940645126673672,318.0055926924663,1.7813253293488203,31,31,32,23,0.6915275166273012,23.470592056527316,341.5285832274556,1.5436642949515766,31,17,12,14
SD,0.7105031906926987,29.40284666675042,391.18597742276427,1.2146902985681909,7,5,6,10,0.27514720640249374,16.23508485293651,287.8771590356364,1.566283766853152,7,3,4,17,0.46892425964631423,21.153318739071437,348.21534900361326,1.5092830631838097,14,15,9,13,0.5333625009477873,23.97699155099945,345.3056939660484,1.2352277851057596,14,20,15,30
KC,0.348064962579611,15.570163735651228,369.7250446098684,1.6700503160786635,27,31,11,23,0.6386742093022608,21.996367886117042,318.4753396291467,1.0722857721011867,27,16,6,28,0.6062664790888569,23.798388774791412,364.16961306748175,1.404027502252977,1,3,3,5,0.3949315067185656,23.917111907562777,351.8505206686098,1.8423033238084527,1,19,21,3
PHI,0.7024154370449528,29.534965987202938,433.09876093054146,2.6009752181180086,10,4,2,32,0.2835824287266774,21.67501494852556,357.5298324218936,1.8398462262710507,10,15,21,12,0.49796968649797696,21.33298692361153,332.1906554362091,1.503081637069914,12,14,23,11,0.503735314674612,21.100741714514896,337.67604356006035,1.6913978247897878,12,6,5,6
NYG,0.3275365963231489,21.884923038168324,413.2870880454741,1.8898454519648995,28,23,3,26,0.6583787799947135,28.257010417422087,358.2472498659973,1.2404198006388445,28,31,23,23,0.3047492477999812,19.66162484769402,336.0740860130851,2.0754851442860014,32,26,19,31,0.6970382428263755,27.478380343660984,359.347482090247,1.4817417266684132,32,32,27,16
BUF,0.6746147410183027,30.773400249976895,374.6859149299097,1.362586794120677,12,3,10,16,0.31201535216960513,22.434719896477063,393.7163237907306,2.7738417075824886,12,18,31,1,0.5268948601000697,19.21035196335983,319.06544002478773,1.3862709283068844,8,30,31,4,0.47441220440131665,20.66294094382075,340.96082580713653,1.3517811019406014,8,3,11,26
NE,0.4858294824066004,26.49475961401096,400.02117335097756,1.2402527087259945,21,10,5,11,0.5003997909945228,22.426514505841645,356.1759029229301,1.9798540927288228,21,17,20,9,0.3605573578235418,19.71019766950654,327.76870295959804,2.0151020606468952,29,25,26,30,0.6411505264646293,24.875408604321063,352.34158827230846,1.3692704314892261,29,28,22,23
TB,0.3796201457156174,14.124794099997864,250.98320545872934,1.2881761309589352,25,32,31,12,0.605231181817646,22.524910453291135,354.8794065188755,1.5816301798017343,25,19,19,16,0.4410401336094617,23.305960579554686,354.47687594017805,1.362300493848386,18,4,5,2,0.562045696546569,25.08408653874111,364.3079737843305,1.4808598581984833,18,29,31,17
ATL,0.7197108803565447,26.984520739992732,346.5998140660133,1.0874960238260694,6,9,18,6,0.26640638869203287,22.555468180441174,323.5024328813279,2.504380642286817,6,20,8,3,0.3268278315285478,19.263511413354923,320.8847634888522,1.9763070641397371,30,29,30,29,0.6749920571121691,26.86380574197471,354.6740226668487,1.2641950130210546,30,30,26,29
CAR,0.5560928135255645,28.02026364907354,403.2041998961296,1.3118714329196135,17,6,4,13,0.42927593599246183,24.143309948423713,366.997766164326,1.582751985222761,17,26,26,15,0.4461317807604107,22.213899838555275,372.33600819213024,1.910409608102377,17,10,1,27,0.5564366274108573,24.26366177300296,351.39710715500325,1.3214927585200142,17,24,19,27
JAC,0.3570403530036188,16.558192333740994,240.16487828519806,1.194270597182245,26,29,32,9,0.6281888378754038,21.09185164993149,326.35449518492294,1.9578738221771577,26,11,9,10,0.42001325287214464,22.3519318911914,352.99212460483614,1.6370276724196893,24,9,6,18,0.5826947139381269,23.189483321490705,342.40571634600246,1.5837751456265128,24,16,13,12
OAK,0.1977175492640078,18.94654970746858,385.14167692306734,1.5449292938965375,31,26,8,19,0.7874679534081265,25.712724986116683,339.8854404411024,1.0208555697905914,31,28,13,29,0.5197349834662417,23.857506553539075,370.6383076015041,1.4704647833943634,10,2,2,9,0.48278238080584324,24.10750971447558,362.284227509137,1.4558855974440306,10,21,29,19
NYJ,0.6050318373261543,25.796587865094324,328.25059241562144,1.9682337738656246,14,12,25,27,0.3818313799820274,24.460318302998367,332.0078381495533,1.6309612413078058,14,27,10,14,0.4236716098239075,21.549791357855916,346.7213094539878,1.838006206158112,22,13,13,25,0.5777339560881382,27.35748193945274,363.86480964795595,1.3519274147043403,22,31,30,25
TEN,0.42187174601064004,15.745089898601584,297.863459446847,1.9747702911276614,23,30,29,28,0.564173564013607,21.52335827677855,357.77200194947045,1.187958817549683,23,13,22,24,0.5012419632492162,24.419786428977105,349.7324250303629,1.374609831439881,11,1,8,3,0.5006498844158308,24.782027333925054,382.72426626481086,1.5031338326810957,11,26,32,15
DEN,0.6035280367565279,20.112345358220676,335.0866718055868,1.6581640616176476,15,25,23,22,0.383317807100043,21.580863258026977,320.6496671926874,0.9634337508626055,15,14,7,30,0.5837196847827157,20.64254783505466,345.070785551345,1.588437083830752,2,19,15,16,0.4177032545809405,21.362523459717863,331.2711710893156,1.653049829425409,2,9,4,8
DAL,0.4576410025559234,24.392734828273646,356.6431512304705,0.9672567252074885,22,16,15,4,0.5279461262570775,21.50523668383689,377.5774524487238,1.3686450435254731,22,12,30,20,0.525209440644891,21.838280398371687,347.5086035801527,1.786294239456916,9,12,10,24,0.47714058823140243,20.932891000423915,343.0238135636513,1.4760632848120563,9,5,14,18
WAS,0.004811624344432816,21.147849611738494,367.62712516231903,2.400323569047667,32,24,13,31,0.9825835232438406,29.01918396485329,369.77456523455135,0.7322728141371359,32,32,27,32,0.4311528724319713,22.432322986991974,341.8290243036754,1.5906191867972315,21,8,17,17,0.570190160711742,24.168745984086684,351.6104969544646,1.4150205497019654,21,23,20,21
-----------------------------------------------------------------------------------------------------
AWAY GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
DET,0.5587115676326282,29.616873776055197,397.5287033030872,1.449315720075484,10,3,4,14,0.4275113642457298,25.113322089084903,379.95205447309746,1.788610513119064,10,21,24,10,0.7841951329621927,27.95621798765632,375.49409848174855,1.0608297814038656,1,1,3,1,0.21751909284874368,18.837012217375396,354.6814267671302,2.081681569288269,1,1,26,1
MIN,0.24753350333768678,22.234668320122957,337.19951384555003,1.477569798316529,25,12,19,16,0.738198817055463,27.4014111233433,333.2757888453511,0.8324944818552564,25,27,11,26,0.47492820784321077,22.311157363196795,343.79312500654316,1.5557838678570066,24,24,21,19,0.5272766294529339,21.911732471189556,348.5544172170715,1.5283146855879846,24,21,21,23
BAL,0.4490648920864572,22.536779849139236,342.25203879395184,1.3946248904863177,17,11,16,12,0.5375489473931084,19.138199486413008,354.2095067930958,1.7010090135021467,17,7,16,13,0.5462925782432464,24.239582158838747,368.67746825969084,1.6323889632262816,15,9,5,25,0.4550307399664822,20.693685743322437,341.6718920038618,1.6415115426154085,15,13,14,15
STL,0.24666011855425812,15.04883240241509,276.12033924349123,0.3278092092043086,26,29,31,2,0.7398726102337269,23.081727556580642,363.72230037303956,1.8026112594111132,26,15,19,8,0.659153579638412,24.985971648298307,365.5038828619714,1.2242937832749543,4,6,8,2,0.3422508492628971,18.88867348379098,329.84748470659923,2.005190230684302,4,2,7,3
GB,0.6277820459738961,27.924622420441544,382.0562399873046,0.45464034351395155,7,5,7,3,0.35688840304525066,25.704398999490987,409.7536905479023,1.642865449151381,7,25,30,14,0.4877204518765976,20.981823424170745,351.40372170713437,1.5363000740488901,21,28,15,17,0.515877882324483,21.187211732045178,334.5529298181736,1.6787601251356352,21,18,9,12
CHI,0.40744054785438893,13.514823549646797,243.627957731149,2.196986764888943,18,32,32,25,0.5789684079202634,16.3795155938136,312.2360589484589,1.8408163236194321,18,2,5,6,0.5976611124952124,27.62301489291721,363.39018239025853,1.5806173803319288,7,2,10,21,0.4038670894194295,24.607597712539743,377.3257833993636,2.0741242150241694,7,32,32,2
MIA,0.2626242647953543,21.306554394674542,340.8905129483782,2.2085590713193266,24,15,17,26,0.7227615949749275,23.04275580080952,339.8371919200008,0.6652073508323673,24,14,13,30,0.5360529375813526,23.179743314937323,366.0901816028402,1.668555624454039,16,15,6,27,0.4662640695925846,20.013918223641866,342.2233953075733,1.823057316552357,16,7,15,8
CLE,0.14984837245888283,19.95485913942275,360.78795995095106,1.4825699980242484,28,21,10,17,0.8367690858506578,23.85970261665603,359.41241742138425,1.1694937438338378,28,17,18,24,0.6353792317621754,22.965673066046843,342.75952485103903,1.596058671580783,5,17,23,23,0.36594046761757815,19.886911223163267,313.93984802630104,1.3298367260227049,5,6,1,28
HOU,0.6565800428082866,25.354894109480625,384.45255754501454,0.6682436790486931,6,7,6,5,0.32998909314223895,17.22765196042473,284.60990124396494,1.5683353538106162,6,4,2,16,0.47386954353577687,19.744790598249136,302.8670332104388,1.5065221523643437,25,31,32,15,0.5274984782029914,20.400375250294733,323.9633741553072,1.9372139086506943,25,11,4,5
NO,0.47820871640556273,26.400760386995525,447.91785536713684,1.4754808654026468,15,6,1,15,0.5077002785559874,24.202382646237016,364.14457674342407,0.7881084827511694,15,18,20,27,0.44480499637630294,23.68133325324981,353.10836381281445,1.6087816944624767,28,12,13,24,0.5572231663514413,23.731187519792694,354.5354593389573,1.6500257208175135,28,29,25,14
SF,0.8776471542016744,23.036694639074305,297.0303327684363,0.11348624605271462,1,9,28,1,0.10793295575867322,16.97059642434816,306.06662158950877,1.7637892545213836,1,3,4,11,0.5909745697734108,26.19019404221198,350.00208171522684,1.3209791749241921,9,5,17,6,0.4111481872104605,23.736413313050647,371.725320872334,1.7790007476317302,9,30,31,10
CIN,0.46922402155043585,19.340636682973823,342.69349289962463,1.9547083395434472,16,24,15,21,0.5172361461895905,28.429365622904754,382.376652942977,0.48163585106406426,16,29,26,32,0.5773719531847774,22.513042922671957,321.90606236009904,1.5631879133980142,11,22,30,20,0.4244366622954235,20.5580393655628,314.2790024293015,1.3112477223886931,11,12,2,29
ARI,0.5821748687793185,19.113102879836312,292.3664406647518,2.2798217841258928,9,25,30,27,0.4039045265040161,19.041911034339087,336.2570813658359,1.5987300921140803,9,6,12,15,0.5551146084056527,24.429516028811666,352.82513749802,1.4749615666663336,13,8,14,13,0.44674315400030706,21.049356341115548,345.5341663137566,1.9645562007385233,13,17,19,4
SEA,0.48460328105839384,22.125664431245525,303.91556835588796,2.0234430902118916,13,14,26,23,0.502051241492983,17.58401030882944,314.4269173929387,2.6312677160636873,13,5,7,1,0.6747010338837194,23.138588499876665,333.5500753728727,1.4126221132136974,3,16,28,10,0.32691322678513113,21.00817872944415,344.1080008393512,1.284875119456208,3,16,17,32
PIT,0.48571463083074745,18.211267946245517,348.04612386575445,1.902593858938435,12,26,13,20,0.4996040216264329,23.03084883716743,304.1702786822436,1.4103512975405692,12,13,3,18,0.5111153762692277,18.947560872063818,334.7455069873886,1.3853246185120784,18,32,27,8,0.49150312896288617,19.53949779118867,331.38915480442915,1.4684232731768656,18,5,8,26
IND,0.09284375636930835,17.535932176178736,338.62193459426646,2.696286864366472,30,27,18,29,0.8935308459330638,29.985271557516267,398.05249633630297,0.7862901998990952,30,30,29,28,0.5786174716797694,23.23389795506784,315.9224332760352,1.6646927173835273,10,14,31,26,0.4229450837071526,20.75140260606269,323.84246662321783,1.8661543645154723,10,14,3,6
KC,0.48282218240414554,13.905510396158924,316.31479102589805,1.5726897392164036,14,31,24,18,0.5026493492992123,20.24421239320689,322.3184995843832,1.1965284283608724,14,8,9,22,0.5704798624413376,23.99889814182845,343.5811660706823,1.7669631093973315,12,11,22,31,0.43198576354459883,21.489102604771002,352.7334141788116,1.7964821610403698,12,19,24,9
SD,0.5872935895177792,23.190935625407832,347.45439160953146,1.01786510387105,8,8,14,7,0.39916598811783344,22.46445252865008,355.15991086010376,1.1900940801281363,8,12,17,23,0.4428276078903714,22.85074645970738,374.688781198048,1.4499343597956147,29,18,4,12,0.5586499721633102,23.881155223029143,356.91716781088894,1.7158816446010028,29,31,28,11
NYG,0.8734478888452172,29.799503748850583,406.07301980636765,1.4484174169484523,2,2,2,13,0.11187217690390522,21.761495506339404,381.2153157639401,1.794142368355572,2,9,25,9,0.6892278032855857,27.215515704823897,365.8498142372956,1.5944307445238506,2,3,7,22,0.31372091418551895,20.20544356068643,338.04944476706964,1.5302769681220765,2,10,11,22
PHI,0.7750526704314754,20.53013079073222,374.98255955982955,2.982928628635847,4,17,8,30,0.21116510429375412,15.713979411735204,262.14714523984935,2.4268290422059753,4,1,1,3,0.47993344460134113,22.044839627967562,338.86362151453983,1.2679687000244146,23,27,24,5,0.5221175638936567,20.836971852690706,351.03956423103807,1.6324085006807232,23,15,23,16
NE,0.8337234173007226,34.001393633874514,403.1084244669118,0.6285757558833741,3,1,3,4,0.15143367894695597,22.433101766373458,391.18550303209537,1.825657078764554,3,11,28,7,0.46022653964715604,19.948379684834244,337.0902035334672,1.8326484356127275,27,30,25,32,0.5425535217944595,22.23549344184392,348.5888974782929,1.3038791844130522,27,23,22,31
BUF,0.10721954232380954,20.498798973543416,351.76674976512527,2.9964691976091604,29,18,12,31,0.8780756904962032,38.67450567818442,384.42570928784505,0.871868187986297,29,32,27,25,0.5940726271166302,24.043347421817824,349.0512109835782,1.6911867920433692,8,10,18,28,0.40856929775265144,21.688575315914786,340.73648004137726,1.5551997639368123,8,20,12,19
ATL,0.6621060171640252,28.760672405000687,390.730631125679,0.9836439322431236,5,4,5,6,0.3236228279735132,25.64280090520315,346.4209736043107,2.407771602407627,5,24,15,4,0.5472386128962309,22.37402071146549,376.8508810076417,1.2635588002564035,14,23,2,4,0.4549696996555248,20.0863277925004,347.5607627484753,1.367331109049749,14,9,20,27
TB,-0.04539249662856919,22.172004616940377,314.8454085351441,3.3342565528636583,32,13,25,32,1.0318533344140457,38.549989176676846,442.2497157500435,2.1983059442322674,32,31,32,5,0.44029498319878735,23.54307750851505,361.1502629128948,1.367488455962301,30,13,11,7,0.5611813367050301,23.15180670040848,344.13749883537366,1.621803833719048,30,25,18,17
JAC,0.0006682047212973052,16.60434561502272,294.76647435532425,1.3018209148760536,31,28,29,10,0.9854390141384071,25.470879378634017,374.89127745377095,1.270934899042241,31,23,22,19,0.4135871757337317,20.616814581088615,334.94671034272324,1.727959424010523,32,29,26,29,0.5882427630958579,22.783431108917007,341.0497504141506,1.6700869901874327,32,24,13,13
CAR,0.33886323423141584,20.927176688083144,321.7019877570149,1.609078195580796,22,16,23,19,0.6479575080662621,25.042149586060685,377.93960663532096,1.2408196299920033,22,20,23,20,0.5010694373533573,22.52449606898583,344.6180944065693,1.4936644272972235,19,21,19,14,0.5000469780382589,22.04598212742888,357.4587693527168,1.4905160812776723,19,22,29,25
NYJ,0.18124446266009697,20.199374063960086,301.455338087134,2.3357812052190434,27,20,27,28,0.8036316893060517,25.40965821204313,312.4980340214156,1.7389169842976915,27,22,6,12,0.5196434085368636,22.686628105798736,344.0782321968649,1.5468086821338896,17,19,20,18,0.4831833064412071,19.529974745256894,325.66599389229685,1.3091531767963447,17,4,5,30
OAK,0.5141987025561428,19.865843303204358,361.13239815577623,1.9603026819492255,11,22,9,22,0.47147214847916874,28.11618944308119,420.4975469334217,1.5330570892867565,11,28,31,17,0.623135950895199,22.65742470815635,330.3306285763444,1.261976019555632,6,20,29,3,0.37946198128971675,19.007152633190447,334.88020659161043,1.5251246816790942,6,3,10,24
DEN,0.39869429429642494,20.278421195610633,329.720381742213,2.05326839127314,20,19,21,24,0.5865178286450593,24.76166529714014,327.24394849085473,0.6103248941703906,20,19,10,31,0.4806387011963703,24.853069558945577,363.91146471993835,1.7412054414063929,22,7,9,30,0.5218520428063644,23.262209979669418,342.9137885662986,1.8626250379551204,22,26,16,7
TEN,0.3740321754990866,19.49639682670132,324.75296072947265,1.2662412558010994,21,23,22,9,0.612143809570823,26.58969588352915,367.45631589375745,1.2237746535660357,21,26,21,21,0.47169771606553157,22.13892082490064,357.06790131194555,1.526435147213583,26,26,12,16,0.5300634565538528,20.032988096951716,329.4138088364549,1.5440050284112643,26,8,6,21
WAS,0.40178846381653555,22.883313717840174,354.76845673563207,1.1918915081758756,19,10,11,8,0.5836141995780568,22.34127432236074,342.55008551851165,2.5662244686421167,19,10,14,2,0.49706274031383385,26.7284780288797,378.19098517079084,1.4484730870372062,20,4,1,11,0.5050719387266471,23.386210100033715,360.6611322605396,1.545229353390088,20,27,30,20
DAL,0.3001863493415743,14.975242016527442,334.1987493883808,1.366063234933367,23,30,20,11,0.6857857901120219,23.449234586689467,317.8919110450371,0.7621986992921922,23,16,8,29,0.42384092611172564,22.219864206587477,350.8054504878925,1.412239677388317,31,25,16,9,0.5781240921239723,23.656259074629574,356.1135866483598,1.5956954146511775,31,28,27,18
