all Averages:
winloss = 0.5
pts = 23.0546875
yards = 347.123046875
to = 1.546875
home Averages:
winloss = 0.591796875
pts = 24.90625
yards = 356.44140625
to = 1.453125
away Averages:
winloss = 0.408203125
pts = 21.203125
yards = 337.8046875
to = 1.640625
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 256
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
GB,0.45425375632459136,22.097679668739072,405.02013767578893,0.7987266725068951,20,20,5,1,0.528941825652055,19.2965523275961,362.86687848798226,0.8605110392003446,20,9,21,28,0.483850592344527,25.802176690634173,367.48465739203556,1.5822243308406125,11,1,2,17,0.5180339943997959,25.20803470289822,360.82210265269765,1.478805163741563,11,25,26,20
DET,0.5316838246620716,30.143884558582485,482.23907189859904,3.4059030030665225,14,7,1,32,0.45168554681578027,22.238412628821756,247.7951704947441,1.478618496606858,14,16,1,19,0.43363687955628605,22.2961436796649,356.86910411983445,1.5631753894632703,19,14,7,15,0.5680739176868312,23.56288662657152,346.46645213159553,1.5758283986129076,18,13,8,11
NYG,0.4821909035852473,22.499263730603225,310.3150670405498,1.7099817025376731,18,19,28,23,0.5009983171936655,20.145017176334136,337.8663056022152,1.9819969661919827,18,10,13,11,0.4294704387577494,23.056803520631377,336.7052798208903,1.3905319757604668,21,10,22,5,0.5724205091843071,25.32209599833637,367.94934681410115,1.523449600188692,21,26,31,15
NO,0.9009040566458477,33.645784273619014,429.7549342333013,1.340058545890491,3,2,3,14,0.0815742012131627,17.638586499952496,288.40291557083765,1.7980640128007541,3,6,4,13,0.46710162273915223,23.107973678496855,320.27815833585873,1.426070499757424,14,9,32,9,0.5355002881228065,22.790123049844105,367.3745114282131,1.6514723592889957,14,6,30,7
TB,0.4389691326768781,22.71474444678575,318.9298696011049,1.0289446459355054,21,18,25,6,0.5436054401473533,25.41742957235114,343.03810755126005,1.4593705948840814,21,24,14,20,0.40563713614229485,21.988079076893676,343.28532732385736,1.8156223957180464,24,16,15,26,0.5968684597544431,24.890929281105812,361.4149142955593,1.5724553004378512,24,23,27,12
PHI,0.3422143417017155,15.455139483776374,330.4035698346619,1.4471333794572574,25,31,21,17,0.6409948501378381,23.745468551303784,387.19212440304244,1.5139758467357205,25,19,28,14,0.3082477261518101,19.266363135355636,331.0321575464666,1.9882987943584713,32,32,27,32,0.6936232507296056,26.251616368182887,349.38393885013295,1.5092612685190103,32,29,10,17
JAC,0.03304459543476425,10.481902598305373,289.5332623126579,1.7034648917884676,31,32,31,22,0.9499502698473568,30.9174067800466,400.67167998284475,0.42519239139177056,31,32,31,31,0.4827400178664197,21.526450053798342,337.2476737503705,1.768636410067513,13,25,21,24,0.5197554539922669,23.48717460435472,354.4400616313367,1.5958397544219236,13,12,19,10
NYJ,0.46275357360624414,16.34158037777241,292.9258196807733,1.9174162405883348,19,30,30,29,0.5193043692299938,23.177892511230944,369.66489731867387,0.9707437264302101,19,17,24,26,0.4347435622513352,21.576515713161143,345.138276155985,1.6939579155076554,17,24,12,22,0.5686888320532344,23.730016653073175,352.8043584523636,1.3128749234178474,19,15,18,29
IND,0.7719040741632646,23.12624241919049,317.992970501316,1.6446608888360996,7,17,27,21,0.2100360843619263,23.28547927793742,382.19161709978823,2.740800688850628,7,18,27,2,0.5826254660053181,24.35130714914675,340.523341039183,1.250238472050087,1,4,18,3,0.4205145441904604,23.052714566727108,358.0109055588502,1.8027101221907458,1,8,23,2
TEN,0.21497634119730555,25.529858032704368,352.7196680399436,1.912519887241446,29,10,14,27,0.7682584081018768,28.016684895581122,333.10334903178153,1.4298857526718358,29,31,11,21,0.49478837816206955,20.956422156288188,331.76381788173154,1.4365444972247563,7,28,26,10,0.5070570412597175,22.36832435151968,342.7457723598266,1.4527967561650064,7,3,5,22
SEA,0.8720550495854922,32.418339597828094,387.11084660057475,1.072174126505238,4,4,6,9,0.11020620168414844,16.604245911266368,277.64003680670595,2.111722800415448,4,4,2,9,0.3960632460049325,20.41659638455329,335.35093775186397,1.5603948626203759,28,31,23,14,0.6064658907880137,23.820989533944523,351.90413579518713,1.4304794765530109,28,16,15,24
ARI,0.7648949089343926,28.090056508989427,334.1067066953827,1.7174988568313874,8,8,20,24,0.2180862146185122,18.650447429255763,277.96320906078813,2.124340752116025,8,7,3,7,0.4340899180087287,21.88698736762408,347.38210612820995,1.3154520573645967,18,19,11,4,0.568009127159336,24.40097619173859,349.7069888584391,1.303253596596031,17,19,11,30
SF,0.6972035685496133,23.31074004437921,302.4082907130463,1.014392443739664,12,14,29,5,0.28542496335443884,14.800099239716245,333.55030797351,2.1150954516949874,12,2,12,8,0.5072365870128055,22.665358346815616,327.92675067937745,1.4573726896078885,5,11,30,11,0.49521504980411174,22.028090912562767,350.4900627395389,1.7719453228085333,5,2,12,4
MIA,0.5061014906862173,21.641247344267473,329.1550887842122,1.4480837942086495,15,21,24,18,0.4762341207199051,20.150848609264642,357.75683029679124,1.8536178935900383,15,11,20,12,0.5060747543497093,21.98457110915663,350.8141319128098,1.394442292391018,6,17,10,6,0.4966698029651378,21.7349901743044,346.5866582119019,1.2777561736487573,6,1,9,31
CIN,0.860902830086191,31.13674612950934,318.2249294520369,1.964574667670858,5,6,26,30,0.12114041780616082,17.078254482043853,308.1168687848682,2.3299987408819223,5,5,7,4,0.4358990858153654,21.589979185367234,340.40414447629166,1.906808999495731,16,23,19,30,0.5675480034330902,25.084432600226524,341.8826505005517,1.2470068943572856,16,24,4,32
DAL,0.7550620032565623,31.531682357955283,362.78387418312957,1.0369721741874718,9,5,11,7,0.22789445920974796,25.033650694771246,392.7021931766691,2.0189888844155908,9,22,29,10,0.42428167341749284,22.480732321591727,334.1823408097228,1.5795419547557215,22,12,25,16,0.5778420328371662,23.19446025779378,340.4406529371959,1.6433269276621734,22,9,3,8
PIT,0.7189938554291492,23.56447142955361,329.534920280155,1.341773207662053,11,13,22,15,0.26305033101920855,21.296386772365235,321.2453448774992,1.5078889997720166,11,14,9,17,0.48803311993611936,22.328962345783317,344.3017587444731,1.5582699919423602,9,13,13,13,0.5150028623364923,24.675368291585375,352.08612063091107,1.475760838765249,9,21,16,21
SD,0.3453131299108402,19.058847098706284,349.2018393659767,1.1906317788014409,24,27,17,12,0.6376155088072648,19.090306016306783,328.4678288637719,1.1944526338522234,24,8,10,23,0.49341534489726535,24.28893627289601,365.0247646507845,1.7178557754551766,8,5,3,23,0.5091463535254372,22.713767482382618,338.7980093750971,1.6132176338980737,8,5,1,9
CLE,0.21199148183512623,20.41418204419774,365.79999455680655,2.285563693551643,30,25,9,31,0.7698740970822399,27.621855796015367,315.9622464407034,0.9400673373771611,30,29,8,27,0.40304757669466706,20.976188609950025,343.779434923684,1.6375742666033866,26,27,14,18,0.5998772324505536,24.471827422344187,351.67073857076986,1.5532170393393885,26,20,14,13
KC,0.4019513312909991,24.73784401028032,372.5432458384223,1.4947828918984234,23,11,7,19,0.5815129256631942,25.486210960394544,395.5554670257488,1.144248488388647,23,25,30,24,0.45731980673562533,23.513308963582475,364.7407377130273,1.8022492146180986,15,8,4,25,0.5442961050311507,25.366131754545663,356.9767039611654,1.3647716331361028,15,27,21,27
BUF,0.25952709984027844,23.172736664526973,357.740734771997,1.7370658623844524,28,16,12,25,0.7224172838300003,25.680853351001666,356.7073841273935,1.5119245840336346,28,26,19,16,0.390769672067502,21.69023267332249,337.6710746881281,1.914208055906172,30,21,20,31,0.6118716046424418,26.58925833280323,362.73726936167833,1.4916645545092715,30,31,29,19
STL,0.4836781788101805,23.74301712708716,350.09743943873895,0.8755500358003305,17,12,16,3,0.49937158842753304,20.750606875363154,348.4351225872969,2.1595691086541335,17,12,16,6,0.4846500818697137,25.06161886284113,342.83191681816845,1.4023950173820585,10,2,16,7,0.5177904880333802,26.03759721232534,357.2714219859636,1.828437295393829,10,28,22,1
NE,1.0037968853395087,33.43694536868935,408.53586174376966,1.6359350639011112,1,3,4,20,-0.021820377419045765,22.099689786676958,368.8048407963721,2.8239015840764172,1,15,23,1,0.5538750156955192,24.510298981143794,358.8108776071949,1.6719500055676229,2,3,6,19,0.4489388644466044,24.099418517275907,360.69380391214514,1.5106790741038452,2,17,24,16
HOU,-0.013685099418703321,20.703313396197125,367.1404398136118,1.42889585462667,32,24,8,16,0.9957797840680026,27.006358535448243,363.1165245738809,0.5930970221228327,32,28,22,29,0.41192563830072115,22.06045772221809,334.74910611594106,1.4784267694037099,23,15,24,12,0.5907700651125664,23.329422843010477,345.3823419489773,1.5512552239998103,23,11,7,14
-----------------------------------------------------------------------------------------------------
AWAY GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
DEN,0.7893599650743357,32.64807094474329,427.8185884664496,2.112730807097248,4,2,2,25,0.19299080926134804,24.8185687937034,385.72211440938736,1.7698404103731342,4,15,26,10,0.6528389726600223,27.635122091331283,366.1116059616597,1.365567044820323,2,2,9,7,0.3498904217252634,23.434317778427857,366.95817598859344,1.6465596006559302,2,23,30,11
OAK,0.2858160113270362,20.35242537904598,294.69024504699996,1.45091532559041,25,18,27,14,0.6964758280431614,22.835392360595833,312.34989918480113,1.537308678241097,25,11,6,15,0.5690649180512579,26.70230136971907,368.86037015581724,1.5505987139344053,17,4,8,22,0.433723411299514,23.592611460238697,350.6276128961903,1.5673430438691662,17,24,24,15
ATL,0.35749594269864077,25.882219943521473,384.3730500038311,2.0233118616957766,21,6,8,23,0.6253442983185383,31.063469517847675,401.09245528938305,1.5111309779228597,21,32,29,17,0.5175519272652395,23.47053590554516,336.3109066299062,1.418645713176594,21,15,26,10,0.48468800043855076,21.026122550422457,334.60233217678973,1.8297666292795258,21,12,12,6
CAR,0.8357863023897737,22.297659128881378,303.0055933486904,0.8883884445496737,3,14,25,7,0.1470189648345911,16.152981925371652,303.51265166881603,1.5663039773150096,3,4,4,12,0.5127317225518415,22.329803767414155,328.96461142568126,1.545045863317577,23,25,30,21,0.48954317894476307,21.947543902309768,358.282853432463,1.8884135358659766,23,13,28,4
CHI,0.2641380389283934,24.006955137267347,407.43057569073125,1.781517729486598,26,11,4,20,0.717881968310207,28.246319765027312,408.16952174360637,1.6591776510077558,26,27,30,11,0.5001971516583883,24.5824140117289,356.2004182772619,1.2178091760804348,24,11,14,1,0.5025732291655982,24.498901997279308,357.69365200746597,1.2229748398317561,24,31,27,32
MIN,0.3384668005373258,24.38908529419479,362.9509007275686,2.1930832618616716,23,10,11,27,0.6436684274944987,25.608314852687485,361.46814580645776,1.0144488250495949,23,18,19,28,0.6201966670943247,26.235155207227372,369.68998950932064,1.3947900136322153,7,6,7,9,0.3827482735948201,20.78984696868447,347.1045718414808,1.6580129727909034,7,10,19,10
BAL,0.09605372967140946,19.93085829788286,331.1940973113417,1.9863712231402695,31,22,18,22,0.8868824462334866,24.985534141985063,329.53252482428826,0.9030281410555423,31,17,9,29,0.48251909434343976,22.3227314334043,340.55492661340685,1.4381691648142925,26,26,21,12,0.5196248984726337,23.011809097617625,335.6710594187408,1.4415070016949239,26,20,13,25
WAS,0.04668637270358508,19.08592739172867,364.4562643047793,2.117817723248469,32,27,10,26,0.9360158005510602,28.9415281501564,358.57670355337655,1.0630817823994727,32,30,17,26,0.4014812258895073,23.77712572149524,353.78200113733857,1.7951105217344354,30,14,15,30,0.6008967695768167,24.800143182359495,370.29755258634475,1.2578990830529295,30,32,32,30
DET,0.5206398993391901,23.77223680660452,398.60930327186827,1.8477516674145877,10,12,5,21,0.4617749249208361,25.777467993829887,378.7800776386567,1.0168634351844046,10,20,25,27,0.5841447576552955,23.19171842644534,344.79883246737904,1.3825479936487999,13,18,17,8,0.41852058680564813,22.025179222615535,329.4375327479248,1.3711157048058795,13,15,10,26
GB,0.32382992491333085,20.13972364937324,349.8815446634766,2.4916351943956725,24,21,12,30,0.6584678487392439,28.91371277287287,371.9999113871463,1.4549780425479275,24,29,21,19,0.538649565472696,25.219531709401693,372.18481042057726,1.987054861585987,20,10,4,32,0.4641328295956985,23.431367788605726,322.79158478758654,1.3639901250411364,20,22,3,27
NO,0.5093375419593463,17.882129794182667,334.56503479798346,1.1674851739815337,12,30,17,12,0.47365425979081455,22.793320426517635,372.3870814172961,0.870272011429054,12,10,22,30,0.6306066645229859,25.872308801353164,356.9165591592331,1.3439651069273146,4,8,13,4,0.3714817024478225,22.19221006748942,339.5183060760427,1.4946228348972204,4,17,16,19
NYG,0.4143589150697055,16.06238509188828,289.4215570158934,2.0672786831937553,18,31,31,24,0.5671798688731121,23.885933373565223,316.1700730699851,1.3520572329295757,18,13,7,20,0.40485275803643045,21.003718757125796,360.14236981805834,1.7108048808023721,29,31,10,28,0.5986886267417213,24.110940638460217,360.5695617828641,1.452411624156548,29,28,29,23
PHI,0.892248649519571,33.97861318273166,447.3654042144741,0.7255196757625072,1,1,1,4,0.08991095690638867,20.90217473138089,410.26634456468634,1.831630888211324,1,8,31,8,0.5546770454065147,24.000681771496676,359.0479511010104,1.5244536096326522,18,13,12,17,0.44824351688849495,20.49535250792797,338.10595130211397,1.5422307127098205,18,9,15,18
TB,0.40281930093087925,18.574690058482176,293.85001584944894,0.8691014111571329,20,29,29,6,0.5799825467457839,21.307565724763812,356.3254135172711,2.4911061497100184,20,9,16,1,0.6490606948654378,26.990043976229124,373.11745164563985,1.491020541320633,3,3,3,14,0.3532176261788685,20.06534496638053,326.8510353343821,1.825421359487669,3,5,7,7
NYJ,0.2151713349890679,14.50489299438587,280.64505866141803,2.8028021502143634,28,32,32,32,0.7675771542860216,29.96830608749284,337.06872416841566,0.6889728606118253,28,31,10,31,0.5892264496172949,22.447095338536812,338.86513373006426,1.5417155780541412,11,22,23,19,0.4128154491702024,19.815248115318344,329.13267735897205,1.568341853054312,11,3,8,14
JAC,0.5483527164073035,20.91941188389855,325.963478273527,1.6527219947915308,7,17,21,16,0.4343432347884398,24.882725573445054,337.38137745909904,2.0474383784757526,7,16,11,4,0.3968095474651632,23.153623278720303,369.82530628944414,1.7092281777182228,31,19,6,27,0.6052848894016805,24.372868636959527,329.22324112043145,1.2231802117983825,31,30,9,31
TEN,0.5101289833605713,19.185378451088337,330.23565165817746,1.4981423172927202,11,26,19,15,0.4728734057175846,22.860671993237656,338.38759796368106,1.5237804589315476,11,12,12,16,0.5945082150425143,22.610003585738614,343.1558223420581,1.6244486852547402,10,21,18,24,0.40756956460029886,22.67585438971698,348.67451751616284,1.9625942978188204,10,19,21,2
IND,0.4969868551866562,19.5718434907838,335.8949698394441,0.5326973021125327,15,24,16,2,0.4852849453069901,25.975788026213706,377.99331987351167,0.46116284143443087,15,21,24,32,0.4724770432292169,23.213976386775947,348.7514912643328,1.8172428515200105,27,17,16,31,0.5303313249981061,24.138498704601854,317.3737189024834,1.6253587034011705,27,29,1,12
ARI,0.1765638053589297,18.62927693985014,329.08130273617195,2.524189052216382,30,28,20,31,0.8054557217967175,28.32737054315701,340.0673952675593,1.247735318854895,30,28,13,21,0.35658471562277566,18.050417287647534,336.2093007156841,1.6115786964933552,32,32,28,23,0.6464759259425463,23.740096649909457,368.07961498838307,1.4438134020595939,32,25,31,24
SEA,0.8409021270605793,25.10009628764834,345.542586587979,1.0943392595653358,2,9,13,11,0.14255729765568664,15.819460339871288,305.9790529627567,1.9805479515591713,2,3,5,5,0.5137430604462705,23.427454948960396,336.28860020686807,1.3335677483936084,22,16,27,3,0.488287851978271,24.1027298767174,351.55617734218276,1.310215675924894,22,27,25,28
MIA,0.49893424625553917,20.196510995470625,339.6481709369088,1.769020750151301,14,20,15,19,0.48430354759857575,19.25641527779598,295.27434254657203,1.7711940756205373,14,7,3,9,0.5703078651709785,22.336694808057604,337.76979237729864,1.4336586399667988,16,24,25,11,0.4315345096958757,22.127650336155796,341.0932518528392,1.471049290400516,16,16,18,21
SF,0.7346835561854714,26.03468934891619,300.46350917722907,1.0891818749642468,5,5,26,10,0.24766392533111237,12.680828658613473,264.7595128682739,1.8813115737795454,5,1,1,7,0.5828232419552566,26.35108434634772,379.7626247031015,1.3641874338878384,14,5,2,6,0.419909445249129,23.749935787237646,349.63600244744987,1.7494371358876735,14,26,23,9
DAL,0.5209399378898187,22.34665617517082,289.75335290051845,0.6086536444718396,9,13,30,3,0.4610365256834006,24.101276000779134,426.45948472490767,1.4928961867048192,9,14,32,18,0.5890717051212563,26.22377603474577,371.7480992945622,1.6422423371126085,12,7,5,26,0.41403200002649404,22.017240939124463,348.1851639582001,1.8657155622798363,12,14,20,5
CIN,0.5063763498038594,21.51853425190445,386.8112721581663,2.3562780992873527,13,16,7,29,0.4760643697061336,18.863304097411405,320.6489099073247,2.2091922418555945,13,5,8,3,0.4883237966842192,22.004364274543885,338.3624349489901,1.3322242188661608,25,28,24,2,0.5140258718683747,20.47587533161193,337.9101512507568,1.469234914167076,25,8,14,22
SD,0.5216242484902955,26.723420579024108,424.1151840154523,1.017773257869276,8,3,3,9,0.46011841760868094,27.840787205759568,393.99684940026566,1.113455747253325,8,26,27,24,0.5408943720391685,21.52831005209544,341.4993279234599,1.6331747904465388,19,29,19,25,0.462153349924442,23.019321108596408,351.95670826876335,1.6035446289154938,19,21,26,13
PIT,0.4191953961789651,25.82440296598453,368.2874862574403,0.9800164442096353,17,7,9,8,0.5640406907196985,25.6746346305855,395.37686786562364,1.5525274238473599,17,19,28,13,0.6283779276340264,21.480777264474,324.6952422166187,1.5448116106654037,5,30,31,20,0.3734661541882792,19.922250503724694,322.9481435065568,1.5565070090534454,5,4,4,16
KC,0.6410102207046334,20.339053040937422,294.5834023875013,0.3761008208730481,6,19,28,1,0.3414086516040996,14.732756649696883,358.82479190956093,1.951739633740947,6,2,18,6,0.6010107222971058,28.029477241289,388.6557254795347,1.7941174091568313,9,1,1,29,0.40165057411513033,22.408070764586036,349.0120938017707,1.9348281242634195,9,18,22,3
CLE,0.35404874485445037,21.639097376507,340.35138160251904,2.345313081252377,22,15,14,28,0.6284183032906916,27.274716331528722,288.6821947950559,1.1651091257285346,22,23,2,22,0.7330297260368615,25.627942389746618,359.8465659064485,1.5157352806527578,1,9,11,16,0.2699935629588041,18.870928101556192,320.2029698767861,1.5463709333790414,1,1,2,17
STL,0.4870945556123846,25.21463116445954,320.7177866077132,0.829346907324713,16,8,22,5,0.4958310404552464,18.9298792710948,375.21965170323733,2.2356800343206893,16,6,23,2,0.6278262697032445,24.446795577184403,333.99873373716946,1.361366486574086,6,12,29,5,0.37403852229171125,19.58245297720214,340.880923056493,1.9727794279466009,6,2,17,1
BUF,0.25065717019258227,19.21762205651704,310.0936864061448,1.6640886440439946,27,25,24,17,0.7336871646381319,27.297663080588958,345.88650389756594,1.1534912956931027,27,24,15,23,0.5735044843621919,23.072317468431635,340.1059753811186,1.4487828296392844,15,20,22,13,0.4282220885545516,20.395688016751706,324.2256259678767,1.4777986865913548,15,7,6,20
HOU,0.19882008833097264,19.799680589284762,317.89401362676455,1.351291596786015,29,23,23,13,0.7832134573472934,27.43349174447521,340.24325837214985,1.5521155605006065,29,25,14,14,0.6086127529144915,22.388215005087034,323.9938715255842,1.5264582453556503,8,23,32,18,0.3948440385480501,20.146029453560306,323.27241353733274,1.7586656902260163,8,6,5,8
NE,0.40755791652708445,26.538335896938374,394.2602662892248,1.6925845392042165,19,4,6,18,0.5764901868633642,26.393128970350055,367.97886150881374,1.1126696236134546,19,22,20,25,0.4336702101736193,22.032469905305902,341.2565572171945,1.4939806787654777,28,27,20,15,0.5677720235767396,20.994350022527826,331.4615789412975,1.3037729186066231,28,11,11,29
