all Averages:
winloss = 0.5
pts = 22.20769230769231
yards = 347.6826923076923
to = 1.573076923076923
home Averages:
winloss = 0.573076923076923
pts = 23.942307692307693
yards = 354.53076923076924
to = 1.4615384615384615
away Averages:
winloss = 0.4269230769230769
pts = 20.473076923076924
yards = 340.8346153846154
to = 1.6846153846153846
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 260
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
CLE,0.2330376386126406,13.718866526226222,313.24025380643457,1.1230524399489428,28,31,26,7,0.7530321970216117,20.178177311971883,351.03899420341844,1.073716072831856,28,13,18,28,0.44480608375992936,17.75533965798545,337.0673694241012,1.892183508075087,22,31,20,29,0.5572468204845081,20.118832694688017,319.67114538397266,1.4808119902504058,22,3,1,21
CIN,0.40967725704830527,20.236188002980192,338.8365473725176,1.6748850402201212,25,23,20,23,0.5764813606863141,20.8487001764448,332.9691630295791,1.5313038779508479,25,15,12,15,0.47845638222442904,21.441328176256828,344.8550330950851,1.7277855383304126,17,15,16,23,0.5235077399196413,21.737264838141428,335.25769934737025,1.3923692527562042,17,12,5,24
SD,0.6156029422701762,26.554071925108225,388.7372409610158,1.1388209795723139,11,8,7,9,0.3702966966189863,18.199236196919042,317.84040713452663,1.6012594117751386,11,8,10,11,0.4688480451944134,21.217102578476382,348.88063134086434,1.6740659956262038,19,16,12,22,0.5333750557951138,23.89256206777666,340.4628843505791,1.2854034653347428,19,21,11,29
MIN,0.17320418088643455,21.977596424766737,321.67021367933665,2.6072132623758986,29,19,23,32,0.8130246666608576,27.6209962089493,335.0329809970992,2.296357315384096,29,28,14,7,0.5892719925654422,21.726950135069497,360.88260235364163,1.3945576732959013,3,11,5,5,0.4126218997659553,21.592999188439556,353.91927527899884,1.3272911357055914,3,10,20,26
NYJ,0.6350047472573591,22.755562678054012,315.28554699924644,2.172096311993982,9,17,24,29,0.3507671461398403,20.939180847560284,297.37585678327224,1.1334651169040508,9,16,3,27,0.5622646513401482,22.79527352460613,356.2097540447345,1.5855966873101917,5,6,6,12,0.44008619514134206,23.522554500421773,360.39822805334643,1.5076887325138504,5,18,27,19
DAL,0.46901755314763605,24.68684843356848,361.3348955408553,0.9591191401045781,22,12,15,5,0.5175104010650855,21.265636423826347,380.71799972968785,1.399062364907644,22,19,29,21,0.5358796953806078,21.980315003702284,346.0942800936395,1.7666838439308772,6,10,15,24,0.4657150902853603,20.559697418169613,340.1670138980393,1.4930159975663493,6,4,10,20
BAL,0.8647980342210307,23.181763711174412,315.26491939671916,1.5280588080006423,4,16,25,18,0.12137830268081129,16.539052402636933,264.59012583977176,1.405951293677401,4,4,1,20,0.3946450669393746,19.734926430662675,331.72060879708624,1.645148438277908,26,27,24,18,0.6073013360374732,22.71316910682803,357.60620512360043,1.3086599252549695,26,16,24,27
PIT,0.7267826321520154,24.03272171782939,375.2324935067154,1.600152821952095,7,14,10,21,0.2595550430523284,11.517357215515524,290.94924628411013,1.067814443330544,7,2,2,29,0.3599686352427834,18.275601053121036,320.6408387774981,1.4735256157230268,28,30,30,6,0.6418164294315623,22.36495329533024,351.9507095892818,1.2979898073153322,28,13,18,28
WAS,0.05380016034500294,21.51096286543736,373.87638221001407,2.40207375102262,32,21,11,31,0.9324724414412074,28.325489078149864,363.64417960775546,0.8024568443363034,32,30,23,31,0.4592017122712287,22.965752090697535,348.84894282696087,1.5202480690320535,20,5,13,7,0.5426484258212505,23.647746775863997,349.9820477525718,1.436880410383918,20,19,16,23
NYG,0.6241088227725579,23.20714417409427,414.3970710206233,0.9462452217167915,10,15,4,4,0.36236247375748626,17.375837553220894,305.15437539457236,1.5465528576408334,10,7,5,13,0.4960060902874067,20.519362330067544,354.30008727132497,1.3835563715372368,11,20,9,4,0.5054146667891648,22.447219439773303,336.6960063817438,1.6351534527420994,11,14,7,8
SF,0.9647162222161667,25.62496073630178,356.88451848719103,0.3758324741571285,2,9,18,1,0.021445689735576423,10.632398154276759,309.9528595466884,2.8999238601569997,2,1,7,2,0.5310751843678071,18.883366731482884,337.1947002984168,1.7735236920407296,7,28,19,25,0.47088564355913937,21.129962501923085,332.22817460191214,1.628255415371823,7,5,3,9
SEA,0.4725236924824104,24.740290066285937,337.62389221760037,0.8506547896163252,21,11,21,2,0.5141990671436012,22.798714118734317,367.54548799027606,1.514408593135962,21,23,24,17,0.486990424376312,17.487185441279145,312.44184404165884,1.553828182017413,12,32,32,9,0.5144095558763663,20.017305264109673,326.31459121757723,1.62174627110466,12,2,2,10
STL,0.11133023707395415,20.086555630030645,294.1297484995254,1.5671327855867103,30,24,28,20,0.8750838661405775,27.757888018841996,350.9317387202546,1.2284202867056468,30,29,17,26,0.5057508549017548,20.015388603935968,323.30623172365955,1.6309077388252455,9,23,27,17,0.4959577817624033,21.222821934640233,338.9948183150626,1.5128757182507253,9,7,9,17
PHI,0.5716559578793347,31.290893087336613,411.60346508428376,1.8537692833312756,14,3,5,26,0.41494460393377447,20.83051281827994,372.39491067114324,1.6978061490760818,14,14,27,9,0.48648283295021566,21.193650266185298,327.0712193593935,1.5601711176350859,13,17,25,10,0.5150393451153649,21.13290499808543,335.81271329313097,1.9152142125253229,13,6,6,3
ARI,0.8364202074396313,24.170128771645167,359.454792671645,1.2373810983530305,5,13,17,13,0.15023013007079392,21.20024004043065,369.50728553829737,0.7819681763950319,5,18,25,32,0.4539509335893164,19.830429354404416,321.0475729527356,1.5844255412671544,21,26,29,11,0.547521468778948,19.56111098941872,340.50720768971496,1.8128643906539592,21,1,12,4
CAR,0.26999281755984983,24.927384846609698,381.34753810622976,1.1182741742593318,26,10,8,6,0.7154846048613999,25.496599515419003,362.10299296989837,1.2376027916700028,26,26,21,25,0.335344492512858,19.887238172069118,342.9007106620209,2.213360365396818,31,25,17,32,0.6673008249445819,25.188593589916238,355.71327478227175,1.6171784239033786,31,29,22,11
JAC,0.48599988360603913,19.04731703595943,274.21446528993783,1.2765098487275435,19,27,30,14,0.4995892754571373,19.28546802638555,299.16712784505904,2.6463202936526127,19,10,4,5,0.35459103265549263,21.562013649646886,348.8117050815559,1.7795389072962715,29,12,14,26,0.6479425481600205,24.7762442547304,359.1708583313176,1.5863758741859653,29,27,26,14
TEN,0.47365944904272916,17.499018732734275,335.4655105035752,2.09865877403924,20,29,22,28,0.5122250223954283,21.30838239959109,373.08428276501024,1.38765781025394,20,20,28,22,0.3663199486138432,20.14290989922046,321.85022770397137,1.6285619920542609,27,22,28,16,0.6359183198266889,25.192984104743992,370.0889810739203,1.33939316500444,27,30,31,25
KC,0.43795077478092126,12.152146327153819,350.2575866148094,1.427217529487955,23,32,19,17,0.5482973380132987,16.026096547927775,314.30052635774047,1.2505981818621101,23,3,9,24,0.6101407135723704,23.44447945436449,354.744002415836,1.5919615493857224,1,3,8,13,0.3917339135120992,24.00821113156625,362.3825143298176,1.6957217330177659,1,23,29,6
BUF,0.5113907027362785,27.595450996300155,363.36495349075585,1.9122881509431642,17,7,13,27,0.4748561424710981,21.009838149262755,361.6016900868622,2.6666192008534906,17,17,20,4,0.4985275747590402,21.987600427209674,333.3100434405383,1.3387168539212835,10,9,23,2,0.503348319912273,21.70759692121223,353.60987890577906,1.2759095517375105,10,11,19,30
DEN,0.6060752100359647,19.224200121975258,362.4139352081108,1.7532160921416544,12,26,14,24,0.38006705181721456,22.751365366023172,350.1806411203844,0.8564496989663124,12,22,16,30,0.5896297102172862,20.697960344529317,351.7278724954029,1.6464537578291516,2,19,11,19,0.4121200815361501,21.433311645887418,336.9323156044095,1.613847337058012,2,9,8,12
OAK,0.2650082130796398,21.793917970764188,425.66135272993955,1.6608431537543475,27,20,2,22,0.7206486911745764,28.62379225459604,388.3529499074109,1.2665878822834755,27,31,30,23,0.509363841686737,23.104286717471,368.39381599285406,1.6168751416299096,8,4,2,15,0.49310199393773646,24.052922595253854,357.2540865564197,1.5263448463941294,8,24,23,16
MIA,0.5634216658368132,19.253745671369394,277.5773185267054,1.235696040762123,15,25,29,12,0.42281896531770646,19.440516185328264,334.1694285650494,1.4062578293209087,15,12,13,19,0.41450839208722945,20.45651959746961,325.4401357740776,2.159800091326935,24,21,26,31,0.5873737166369405,23.991057040130904,333.69713353666816,1.9360191027083407,24,22,4,1
NE,0.7409623531964638,29.822912542814436,410.65154006355226,1.3342105279245642,6,4,6,15,0.24534017414828796,22.13209216464723,394.61072921356737,2.403334453357348,6,21,31,6,0.3438053232125923,19.95390999102149,334.6761707163004,1.8352465922467966,30,24,22,27,0.6580148893213458,26.371671002360138,355.56228363167395,1.2643556246446284,30,31,21,31
-----------------------------------------------------------------------------------------------------
AWAY GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
NO,0.7053995852457849,27.35032799089562,441.5665641535325,1.138309004876569,4,6,1,6,0.28056120330250095,22.075909884070217,345.1764869394939,0.4978392683640921,4,13,15,31,0.4560123147961751,22.301735098712122,337.0601140095216,1.799756740349736,26,19,24,30,0.5461496365342287,23.479582518478388,354.2748825642937,1.7922589189417226,26,29,24,7
GB,0.6539928575891676,28.00167619575911,385.4118863634933,0.433152784403211,8,4,6,1,0.3317828456362132,25.51443029973242,415.920812928486,1.6782272295861178,8,22,30,16,0.4958911646443266,21.021820668927738,350.05364343295645,1.5781240670336234,18,27,16,20,0.5064558720089822,21.29342693936171,335.12278442757935,1.691393003630825,18,18,7,12
DET,0.5858092133828876,30.69085827313685,411.90850577894525,2.090329747350532,10,2,3,25,0.4005989208727109,25.943888570326813,419.61174841474804,1.9668538251037055,10,27,31,4,0.7991722832694441,32.2235631274908,418.11540460360004,1.196926834372145,1,1,1,1,0.20231163608157307,20.45479793225511,377.83127797054465,1.7306550803592804,1,10,32,9
TB,0.02934234185803071,18.66725536275301,325.5314032604475,3.8794400491264063,32,20,21,32,0.9574287094544114,36.862911602293366,392.34031781375063,1.905428626622729,32,32,27,7,0.4888854702166996,24.567339059693712,353.22917837280517,1.241582681406435,20,7,12,3,0.5124662183495479,22.191042035429895,337.9387105547106,1.6421750616043864,20,24,12,15
ATL,0.3788167802977633,16.270353311895946,350.0185681435258,0.8709118700654953,20,28,12,4,0.6071122097523624,22.871339061745775,350.1107482138308,1.548851047649894,20,15,19,18,0.5635390850317545,25.142418308624116,389.65171101077794,1.2445702154322873,13,5,2,4,0.4384239785247354,21.200280078948357,353.07322395881937,1.5129766459790868,13,17,22,20
CHI,0.46236510684824683,16.323745611274248,301.8138860093167,1.811647571480637,17,27,28,23,0.5240651808286573,18.271897078715305,331.5724582594975,1.5945853788388147,17,4,7,17,0.5297437529475486,25.28805653100533,350.2986243123075,1.7635358187613226,14,4,15,28,0.47194869925423694,24.02841362710334,363.2799504331853,1.9095708473988595,14,31,31,5
IND,0.16677573224774428,16.6563826264256,326.51811471958376,1.7523462062043582,29,26,20,20,0.8196009407260728,25.91311618540778,358.68462981945424,1.0560391736720016,29,26,20,25,0.6524984295324311,23.317618788543378,333.0659060991839,1.3954776746264272,4,14,28,8,0.3492476373724417,19.20460262409315,318.9703490726947,1.9915747489883844,4,3,2,3
HOU,0.5458734154696899,23.969876682830115,359.68432905759164,1.218077851021591,12,9,9,7,0.4406252753453083,19.86554908325794,318.96209008148503,1.7041242069246778,12,7,5,13,0.475206428975156,19.95246839753189,320.9295366913086,1.6046672648248934,22,29,32,23,0.5264176200885353,20.381451443573095,330.80711469911313,1.7814932890792028,22,9,6,8
CIN,0.32451007116002,18.351514344235813,329.22394282928025,2.1012837715761763,24,22,18,26,0.6613235944862624,25.71211695794942,340.54224131852595,0.47717957844213876,24,25,11,32,0.43024850512275176,21.12969414313201,336.69130801275645,1.587059668586022,29,26,25,22,0.5718098828375815,20.79138759865858,323.5235780628642,1.3909960038476838,29,13,3,30
CLE,0.2688030333239896,17.648248598786232,327.8837406574696,1.5847937012215854,25,24,19,19,0.7173440673667628,18.906381015744806,348.45645661012816,1.3544487232728457,25,5,17,19,0.7289701123043483,23.795627248432506,346.05342768616356,1.5165385795123558,2,13,20,15,0.273005526883589,18.43599105199346,302.2086137587964,1.3180431990416643,2,2,1,32
MIN,0.330965629591744,21.596081754767653,336.94888510309164,1.5703773030869004,22,14,16,18,0.6552964735579528,27.29209295884815,337.47628585788334,1.069687836758518,22,30,9,24,0.45017264977498,24.19539100914892,364.94555989644635,1.6827334233131634,28,10,6,24,0.5516879869540129,23.23138220305035,352.2890282990953,1.606316615369302,28,28,21,16
SD,0.5143703790046611,25.995368262079957,401.58576656928744,1.2873456740433231,13,7,5,8,0.47233301723628685,26.05030359741747,408.872639470967,1.2040281190273165,13,28,29,21,0.523261793576549,23.235585190212817,352.89310239307576,1.4377165902060156,15,16,13,10,0.47815755006119287,22.245499296574085,349.96724010307327,1.9969524068987887,15,25,20,2
DAL,0.25958984822313924,17.242936223861186,332.9746019905224,1.3049573217292185,26,25,17,10,0.7261987733857119,25.42768602409463,341.1014430463623,0.6905883915895878,26,21,13,30,0.39854168055723527,20.800871058553977,351.27021721363315,1.684412923839095,31,28,14,25,0.6037924377126033,24.165820361329672,357.71227393094773,1.5098352754060835,31,32,28,21
NYJ,0.18921468929997828,20.680987259793604,314.30117459396587,2.6189152781873606,28,17,27,31,0.7966746382333333,25.293495735461203,310.0782206070853,2.4199834600148886,28,20,2,2,0.4558036685068827,22.289559187442407,340.0901596507014,1.585924344257214,27,20,22,21,0.5464297438384954,22.10320223270874,340.5964386565248,1.4819798677388056,27,23,16,24
PIT,0.4629263102504042,18.591255061579826,377.395024157484,2.081441189411923,16,21,7,24,0.5230593761350995,22.823039527916446,339.6046679205003,1.3388202279680077,16,14,10,20,0.49394175649005706,18.656374835622614,334.73197821198244,1.4412538782621571,19,32,26,11,0.5079646107310549,20.019399735986088,337.4020818843357,1.395357528636141,19,7,11,29
BAL,0.5672679832818652,21.89538058223353,358.1574351460575,1.28985472210818,11,11,10,9,0.4188841591473721,20.997766520282212,331.69954707994896,0.9706311331852231,11,10,8,27,0.5035885239247695,21.159304623610996,349.80740595454904,1.4319915174056583,17,25,17,9,0.4983820735246828,20.286153934145226,330.4040814396709,1.5657850971339755,17,8,5,18
NYG,0.8962080404934768,29.90053589060768,405.53941846120347,1.3739797157417428,1,3,4,12,0.0897712112022168,21.264707623315687,383.51159387155815,1.824773115510906,1,11,25,10,0.7201791149333586,27.691258085783,364.68329798208606,1.5636301990258075,3,2,7,19,0.2819643732496375,19.87511735216514,339.82688727673917,1.5958599887132352,3,6,15,17
WAS,0.36082965192360816,14.158368448407364,316.2321200139465,1.534549795604448,21,30,25,16,0.6250715415627299,20.046642068703925,311.6836105305792,1.9190138839445843,21,8,4,6,0.4566702852775497,24.44284203049577,373.00093290130235,1.5438283092007932,25,8,4,17,0.5455512611148019,23.142979930922717,362.19739415757505,1.7930914011184778,25,27,30,6
SEA,0.5057876568856383,22.91332593302855,318.2065814107261,1.7738042776429848,14,10,24,21,0.47995886804490784,17.891844712304195,340.710917689805,2.6411233694890117,14,3,12,1,0.5866202737218428,22.285391290270464,328.0637042456425,1.5230495272364486,11,21,31,16,0.41575594122630083,21.44527738649184,342.5847620706685,1.4027663062184317,11,20,18,28
SF,0.6731960524286044,21.89122868450421,300.67765554773695,0.5503420770202112,6,12,29,2,0.31262767935906266,20.63942680981836,323.4364589202508,1.9244389490724148,6,9,6,5,0.47153745618911996,22.034930151325028,328.92160527129107,1.381580619257914,23,22,30,7,0.5307615519019027,22.554121807975065,347.5108060499391,1.4855056016048471,23,26,19,23
PHI,0.7831242794815846,21.39778657023699,347.15742426386385,2.1662298875486217,3,16,13,27,0.20252367592098613,12.622620515549357,264.0541941482521,1.681501566990298,3,1,1,15,0.5662988449921951,24.907096382418295,355.59614630963813,1.2564422109416526,12,6,11,5,0.4361759394839241,21.53706459243168,355.19003241301516,1.6719421824136758,12,21,26,13
STL,0.2575097981164427,11.069061628187246,289.11838203209567,0.9491352296084363,27,32,30,5,0.728546115353192,23.74447650669343,349.3679956492505,1.1444725932656932,27,16,18,22,0.6400529462303857,23.85614942119236,361.9815012539092,1.2397707734153676,5,12,8,2,0.36201388017866915,18.036160373161596,323.81728587230543,1.716356922991561,5,1,4,10
CAR,0.5949850498615664,27.5744127262543,344.34579187587065,1.3547051435415867,9,5,14,11,0.3913528895662064,25.534038814400226,396.66574119231154,1.7700240962181852,9,23,28,11,0.623386133082345,25.92726242380094,378.1166363679496,1.446646914895617,6,3,3,12,0.3783986673685718,19.849977504959107,353.8391106965961,1.5391853462320353,6,5,23,19
ARI,0.3288589351749407,18.809631460709443,325.10743535887536,2.614401963414653,23,19,22,30,0.6572007987578266,22.037075720734986,344.1030633088958,1.825810733844174,23,12,14,9,0.5040371596683184,22.642071147186925,331.2771940509927,1.4813305457004975,16,18,29,13,0.49802584627760393,20.481925340373575,335.2421048012867,1.9256514439842722,16,11,9,4
TEN,0.449537519431215,21.45541474938515,359.80469696523085,1.4659052788653992,18,15,8,14,0.5364317623299225,24.081579243860645,365.16936706179047,1.1066666862510268,18,18,23,23,0.386040920742219,19.57522763006622,344.9255358340299,1.7168188074666095,32,31,21,27,0.616112537375333,20.914008562314038,335.2068993890705,1.4338736388601077,32,15,8,26
JAC,0.08790455032048285,15.584554045864884,266.51241289921774,1.7805957845847278,31,29,32,22,0.8983653160365253,25.707185099531245,360.4575144845277,1.7165514537234152,31,24,21,12,0.4702337455470525,19.60943862166445,339.0354388257069,1.4847183533262684,24,30,23,14,0.531619127974629,20.90001599608728,340.8215710213775,1.4253617462443577,24,14,17,27
BUF,0.13148112718738475,18.020026015252927,322.8854765130407,2.446822534820002,30,23,23,29,0.8549048186447464,35.17557109539528,371.2959126177602,1.052167399324421,30,31,24,26,0.5914093610263645,23.89571150754014,361.9288949038622,1.5579812263381574,10,11,9,18,0.4103274330201938,21.329833891713015,354.29667365068167,1.6715101174306737,10,19,25,14
KC,0.674872927569241,12.25522325094554,288.8518193816824,1.5547594038430075,5,31,31,17,0.3115235548716454,17.35701722274225,311.28941925888427,1.69736715312283,5,2,3,14,0.5957864431269668,22.022264305946855,333.46622928973204,1.8434512214465244,9,23,27,31,0.4059398143108364,21.069912028182163,339.3356614138475,1.4341847518160105,9,16,13,25
OAK,0.6678451069192025,21.608981606268422,342.6974495600083,2.358043400759179,7,13,15,28,0.3183136628242242,25.0369407948086,387.6184165010329,2.0071986937031117,7,19,26,3,0.6062097716896631,23.311040008092984,348.8570517817848,1.3340288530754307,8,15,18,6,0.3957541984456,19.39708632858882,339.4158372486434,1.5060844104675564,8,4,14,22
DEN,0.5000712331198703,19.863511861705877,314.6962887503004,1.5239392020905962,15,18,26,15,0.4863189402304676,26.617899542162608,360.5555787880146,0.7024712879816021,15,29,22,29,0.40363776512066263,23.114434911727155,361.8225508698725,1.9811349354471948,30,17,10,32,0.598094801407689,23.745447271966487,356.01521944765966,1.7141501184685972,30,30,27,11
NE,0.8308900644306202,34.60791547714294,431.8662025008651,0.7466307779384429,2,1,2,3,0.1550499233508309,23.998862375299755,427.8787358649837,1.9022887025187127,2,17,32,8,0.4887355999687242,21.266319591984047,346.6194134290615,1.791111380597599,21,24,19,29,0.5134471521285146,22.05822692361513,335.75447504715186,1.3261277017645676,21,22,10,31
MIA,0.4324245176152603,24.24863645723954,350.58678233065166,1.4038454732341896,19,8,11,13,0.5537307535502489,19.413085560040994,348.203342830422,0.9613192120866761,19,6,16,28,0.607507204875896,24.27139439768137,369.32612094688614,1.697138300121437,7,9,5,26,0.39446026383728444,20.78770037383327,360.3003230517649,1.9980432649629059,7,12,29,1
