all Averages:
winloss = 0.5
pts = 22.257518796992482
yards = 348.10714285714283
to = 1.5827067669172932
home Averages:
winloss = 0.575187969924812
pts = 24.007518796992482
yards = 354.7631578947368
to = 1.4736842105263157
away Averages:
winloss = 0.424812030075188
pts = 20.507518796992482
yards = 341.45112781954884
to = 1.6917293233082706
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 266
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
CLE,0.23282643059147717,13.742122534758002,313.47068929653346,1.127592838473464,28,31,25,8,0.7528409903222766,20.20157908356137,351.2676099842171,1.0782803085481456,28,14,18,28,0.444563684591325,17.781696955522342,337.32899758589775,1.8973300439448633,22,31,21,29,0.557548523970423,20.14915523348797,319.88327138439973,1.486606977228993,22,4,1,21
CIN,0.4094808496181076,20.259711406889352,339.06699531091743,1.6794739104618772,25,23,20,21,0.576277918134172,20.872172310698147,333.20025101951853,1.535884363869191,25,16,12,16,0.4782262189086317,21.467615111129856,345.114189047741,1.7329158239981357,17,16,17,25,0.5237946428145904,21.76731998156401,335.4698128994962,1.3981157680175567,17,12,4,24
SD,0.6153633612729583,26.576815332308264,388.96765258751714,1.1432684570185088,11,9,7,10,0.370128946250517,18.222503082125854,318.06428364978376,1.6057924955871026,11,8,9,12,0.46858218969494336,21.243594762395954,349.1469987682025,1.6792436834003053,19,17,13,24,0.5337051322570832,23.923397207908366,340.67503421460356,1.2912913733916562,19,21,10,29
MIN,0.17301948125236533,22.001331347970723,321.9006714647872,2.611840475477388,29,19,23,32,0.8128115451120825,27.644524002583097,335.266024592776,2.3009506557927173,29,28,14,6,0.5890515082462779,21.753181410562078,361.13980270056004,1.399675104473346,5,13,7,6,0.4128970948647761,21.622842812567313,354.13137898407405,1.3329993081072096,5,10,22,27
NYJ,0.6347438702019671,22.777921339298615,315.51594071431833,2.1764740451635856,9,17,24,28,0.3506170015165605,20.962346490364926,297.59617612234604,1.1379748188626095,9,17,3,27,0.5619811900954889,22.82186695092787,356.47967864825597,1.5907977569376979,7,8,8,15,0.4404375676614856,23.55377438650892,360.6103958288003,1.5136463848473554,7,19,27,19
DAL,0.46888271666606984,24.71148421110403,361.5653952645995,0.9639096542954725,22,12,15,5,0.5172560569599992,21.289401269091847,380.95937219153626,1.4037104522047539,22,20,30,21,0.5357004336177547,22.006309227563154,346.34315157438624,1.7717465282198326,8,12,16,26,0.4659404222316782,20.588640187965815,340.379075664821,1.4985608688785632,8,5,9,20
BAL,0.9130314324196308,22.891706684057286,299.1845536672641,1.0935018818375148,2,16,26,6,0.07263413542196182,15.053085453990013,274.7667827068085,2.2067619921724337,2,3,1,7,0.43646784193898613,20.913205190980577,341.32632796093407,1.5970180334348434,23,20,20,16,0.5654088693556305,21.928965101436937,345.1354490916708,1.385228516708916,23,13,14,25
PIT,0.7266160748420312,24.056784409945205,375.4629665510912,1.6048394508975223,7,14,10,19,0.2593269229938591,11.540971258560187,291.18532027360993,1.0724277029729832,7,1,2,29,0.35976314943331344,18.301746079202747,320.89500873059353,1.4786231276666535,29,30,30,7,0.6420734822062983,22.39446915054616,352.16279803543193,1.303638563873013,29,14,20,28
WAS,0.053622754845568714,21.534829568371492,374.1068461303267,2.4067248523075144,32,21,11,31,0.9322532897306669,28.34905154842223,363.8784415754799,0.8070581932874138,32,30,23,31,0.4589872581138299,22.991948689551556,349.10492480183177,1.5253574916670087,20,7,14,8,0.5429163267854363,23.67745862026161,350.19414532278495,1.4425646946021313,20,20,18,23
NYG,0.6239645410629231,23.231609309097383,414.62756280029,0.9510048029249947,10,15,3,4,0.36211593815279314,17.39955749545454,305.3941701775818,1.5511905746179402,10,7,5,14,0.49589260198876134,20.545030007586437,354.5361097566331,1.388541692587542,12,22,10,5,0.5055691979317317,22.474840354863773,336.9076446051505,1.6404581942223428,12,15,6,10
SF,0.8995988486263307,26.751656049770563,354.2769862421935,0.9045757486650535,3,8,18,2,0.08617989639477192,13.890468066328198,324.34262184768545,2.8053657387262256,3,2,10,2,0.730063659536401,24.444474204503205,374.1699412094444,1.3664085774804868,1,2,2,3,0.27153218849108657,20.138707209892864,344.63520006046946,1.6927225930358945,1,3,13,7
SEA,0.4724213314123073,24.765512561941314,337.8544192553685,0.8555516603010355,21,11,21,1,0.5139178751676805,22.822633353541818,367.79228496586586,1.5190923365767532,21,23,24,18,0.48683801048429315,17.51302527559802,312.6852910086643,1.5588552101626876,13,32,32,11,0.5146024124112207,20.04566131578604,326.5266256703351,1.627184785923058,13,2,2,11
STL,0.11117642084254784,20.110848509273623,294.36023226001254,1.5718611413766626,30,24,28,18,0.8748452128566142,27.78156263353757,351.1699409092972,1.2330475353233739,30,29,17,26,0.5055559023177789,20.04147305836678,323.55827347721214,1.6359912617935843,10,26,27,21,0.4962020934585611,21.252107602728998,339.2068960451015,1.5184827479638812,10,7,8,17
PHI,0.5715332255875758,31.3157475456268,411.8339749884724,1.8585994385653584,14,3,4,24,0.4146802531279305,20.854335207398968,372.6383049501444,1.7024675260810493,14,15,28,10,0.48631357788812035,21.219586946192646,327.3180690229877,1.5652205122161837,14,18,25,12,0.5152525728718753,21.161629087126997,336.02476487946797,1.920719442794348,14,6,5,3
ARI,0.8363057731013219,24.19513314519206,359.68530955497556,1.2422384292623396,5,13,17,13,0.1499589192323171,21.22410187838728,369.7520658617082,0.7866386640781138,5,19,25,32,0.45378853855985396,19.856326585574163,321.29303657192014,1.5894658251701386,21,28,29,14,0.547726398582009,19.589685163203573,340.7192522969102,1.8183424452477583,21,1,11,4
CAR,0.26968285015349425,24.9488566153679,381.57789053298654,1.1224911372531812,26,10,8,7,0.7153750439087334,25.51953178052463,362.3151125273105,1.2420585952319465,26,26,21,25,0.3350204475975852,19.914064976089865,343.1788350472042,2.21861533342094,31,27,18,32,0.6677012878156892,25.220700368489783,355.9254838460408,1.6232968464126374,31,30,23,12
JAC,0.48570854347169223,19.069125334957526,274.444833383494,1.2807878157626322,19,27,30,14,0.49946431508163547,19.308488846365925,299.3823587993224,2.650796548893448,19,10,4,4,0.35428238716305527,21.588751898792893,349.08671806988775,1.784773423641502,30,14,15,27,0.648324383759119,24.808014503064037,359.3830517282872,1.5924332926539844,30,27,26,15
TEN,0.47341733952639126,17.521716458358085,335.69592000342067,2.1030979706225894,20,29,22,27,0.5120593623886108,21.331637264106202,373.30773693036963,1.3921881178965811,20,21,29,22,0.36605200275272154,20.169414103831727,322.11701748120737,1.6337424559976856,28,25,28,20,0.6362509248077783,25.223864926451917,370.30113306460083,1.3452893539241986,28,31,31,26
KC,0.4377692867969307,12.175939273742602,350.48804710147544,1.4318552606961088,23,32,19,16,0.5480815613490811,16.049639609888054,314.53410640974533,1.2551950484787606,23,4,8,24,0.6099228843686488,23.47069546153059,355.0006663064264,1.5970754543551375,3,5,9,17,0.3920058969608412,24.037996732309203,362.5946153336773,1.7014193873127201,3,23,28,6
BUF,0.5112090034367828,27.619240125150224,363.5954137996914,1.9169251900961544,17,7,13,26,0.47464054050432486,21.033380206619775,361.8352348418898,2.671215835457807,17,18,20,3,0.4983095708578742,22.013817438979025,333.56674262810594,1.3438309909030324,11,11,24,2,0.5036205146765201,21.73738633969391,353.8219800873694,1.2816078980876293,11,11,21,30
DEN,0.605876075967063,19.247674264974037,362.6443808532225,1.7577960326818487,12,26,14,22,0.37986586341491824,22.77482453771556,350.4112736676228,0.8610271911913647,12,22,16,30,0.589470874716244,20.723888792589467,351.97305721648206,1.6514993036315113,4,21,12,22,0.41232946503798384,21.461923552982224,337.1439999623711,1.6193317192062642,4,9,7,13
OAK,0.26472816653778863,21.815930305833174,425.89173032217303,1.6651581071383792,27,20,2,20,0.720514394230301,28.646866764814483,388.57006728111975,1.2710765372426995,27,31,31,23,0.5090645327630733,23.130971276378933,368.6669425617404,1.6220972582567512,9,6,4,19,0.49347253594433915,24.08448880751661,357.4662704547121,1.532365278513206,9,24,24,16
MIA,0.5632389306116726,19.277516084633753,277.80777796435723,1.2403296872738963,15,25,29,12,0.42260421976496015,19.464053317848965,334.4028002847667,1.4108533265381384,15,12,13,20,0.41428953177203653,20.482741534075284,325.69700799695545,2.164915365695771,26,23,26,31,0.5876469473268326,24.020865174198295,333.9092355895423,1.9417208416996756,26,22,3,1
NE,0.8790290440670883,30.30154965856355,409.7139456847665,2.2581534422744554,4,4,5,29,0.1067420125286982,19.594427926853974,370.8298538889065,1.8517554600785002,4,13,26,9,0.4342739009055322,20.452762378385295,336.56291264888944,1.567027305070019,24,24,22,13,0.5673296355472716,24.927737234458267,349.4196366560458,1.13673651950067,24,29,17,32
-----------------------------------------------------------------------------------------------------
AWAY GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
NO,0.6406890166300563,31.63500180154546,459.71800124977176,1.8280685852993166,8,2,1,22,0.3449071200353031,24.827377349012465,359.16531231211104,0.9635873626094708,8,18,21,30,0.6138901390594154,23.61747280699723,344.6027849569409,1.4277653274701392,7,16,22,10,0.3880560034114344,20.191590654784015,343.42271218846054,2.1840648156640685,7,10,18,2
GB,0.6538421878994983,28.024844857974866,385.63231179030333,0.4376631836923972,7,5,5,2,0.33152260370556275,25.536800435479652,416.15120717774096,1.6826070427798885,7,22,30,15,0.49624190203972857,21.053029080512253,350.26581067422717,1.5840796393429615,21,27,17,22,0.5061729358307121,21.320017346272333,335.39260294336447,1.6965933759277048,21,19,6,13
DET,0.5855713827343724,30.714528157240913,412.14654175751554,2.094955903441856,10,3,3,25,0.400444109574514,25.968163472161955,419.8422313383164,1.971578922064587,10,27,31,5,0.799337344000573,32.251374275749235,418.32705168310486,1.2022660600997104,2,1,1,1,0.20218944282674986,20.48051566790359,378.0690592602919,1.7356519622953683,2,11,32,11
TB,0.02905449437424848,18.691212870271862,325.7795449569678,3.8841326316198743,32,19,21,32,0.9573343989428664,36.888279543637275,392.5708516225846,1.9103518627680414,32,32,27,8,0.4890702761929962,24.595549665681542,353.4412060544971,1.2469948307642307,23,8,13,3,0.5123204599653908,22.216843597037435,338.1808128007855,1.6471932506969833,23,25,11,17
ATL,0.37864498478411523,16.2936434588398,350.24326196551624,0.8754503261573913,20,28,12,5,0.60687752179694,22.894170869250942,350.34116395571226,1.55331454973584,20,14,19,17,0.563784022420109,25.171672551212517,389.8634252719698,1.250171036034788,16,6,2,4,0.438235750135045,21.226377551757043,353.32434740514657,1.5180612279146026,16,18,22,20
CHI,0.46212422303922784,16.347433052675672,302.0525388677584,1.8162777824160226,16,27,27,21,0.5239140626592093,18.296238702585924,331.8029442892377,1.5993225707419074,16,5,8,16,0.5299853665817483,25.317293454466448,350.510699773093,1.7691340123613382,17,5,16,29,0.4717559771953164,24.054485254828304,363.53154151733884,1.9146514080495394,17,31,30,7
IND,0.16654223755897102,16.680027576454144,326.755274633406,1.756966603790492,29,26,20,18,0.819440884614327,25.937296331641512,358.91510833177864,1.060747093945826,29,26,20,27,0.6527489811089284,23.34701718964139,333.27798907738537,1.401105139855711,4,17,28,9,0.34904752619327556,19.23071674319099,319.22343310146783,1.996665122988316,4,4,3,5
HOU,0.4970848217440542,22.484165210004793,369.8699621291496,2.018947551457327,14,10,8,23,0.48891241217359943,19.57646292691209,302.8817695498627,1.2697432739816161,14,9,2,21,0.5965293000564578,20.950917512440526,318.13848581708453,1.5425026814649576,11,28,32,18,0.40501574516209776,19.188707129051263,312.7610548611756,1.7484279423748987,11,3,2,10
CIN,0.3243514131523503,18.374728943530336,329.44598226641654,2.10580477999769,24,21,18,26,0.6610730152925781,25.734661665860926,340.7726436947981,0.48159103695703276,24,25,11,32,0.43050933374936806,21.159235485314074,336.90303563955763,1.592712532759575,30,26,25,24,0.5716085169419127,20.8175606191166,323.77735589404557,1.396098033453582,30,14,4,30
CLE,0.2686011780383455,17.67171160541269,328.1145079460402,1.5893720791216546,25,23,19,17,0.7171457399655944,18.929869732433477,348.686902933702,1.3590313056379757,25,7,16,19,0.7292589351702681,23.825717079075584,346.26554285311533,1.5222913826503344,3,15,20,16,0.2727737763012938,18.462287114493382,302.46809041282114,1.3231755927276607,3,2,1,32
MIN,0.3307479247919041,21.61963590453365,337.18285472782077,1.5749767304235875,22,14,16,16,0.6551173178631065,27.315928041817664,337.70674830616275,1.0743332061792386,22,29,9,26,0.4504423009345779,24.225134473511158,365.15765893869275,1.6884234393955515,29,12,9,25,0.5514720858859135,23.25758712241074,352.5453026169615,1.6114279596186807,29,30,21,18
SD,0.5140918556694745,26.01927215078336,401.8320243558138,1.292025873313404,11,7,4,9,0.47222742815579843,26.075467774114017,409.10316379375934,1.2089144180255988,11,28,29,22,0.5234578781217891,23.26399956084802,353.1051395608093,1.4431656767108416,18,19,14,11,0.4780024675284401,22.27135447699706,350.21122625914217,2.0019829792147736,18,26,20,4
DAL,0.2594373981358676,17.266115124310428,333.1953871401321,1.3094700855304036,26,24,17,10,0.7259406850390485,25.45009506763981,341.3318391069276,0.6949752577391696,26,21,13,31,0.39889026436865016,20.832040562340538,351.48238264359384,1.6903614431926217,31,29,15,26,0.6035112819319356,24.192400530006807,357.98173272393336,1.515033283190964,31,32,27,21
NYJ,0.18904836003139183,20.704245972919978,314.5247639812086,2.623446474663755,28,17,26,31,0.796433338261687,25.316208086751583,310.3086307878126,2.42442530784517,28,20,4,3,0.45613546394328064,22.32042538348378,340.3023109604999,1.5918178819300406,28,21,23,23,0.5461624672391425,22.12970258870874,340.8630932118773,1.4871594428484776,28,24,14,24
PIT,0.4627467009092896,18.61459014218904,377.62129673462874,2.0859900228986064,15,20,7,24,0.5228341398514185,22.846042094368876,339.83509161187885,1.343314684139578,15,13,10,20,0.4941772422066701,18.685458319263756,334.9436845236773,1.4468237447790333,22,32,26,12,0.5077841961688311,20.045452275129406,337.65162657550843,1.40043173317687,22,8,10,29
BAL,0.49818104429881227,22.069831386259867,364.1116526753517,1.0956258453962788,13,11,9,7,0.4875515886043435,18.678155151460835,308.1961546381068,1.4770074970735463,13,6,3,18,0.6025819211944394,24.38227206721982,372.4563271262492,1.5755619011312327,10,10,7,21,0.39922772503861415,20.124656218563516,341.517060330459,1.6895389812996922,10,9,16,14
NYG,1.175533732225787,29.811602600566008,381.0200859195812,0.155164295111511,1,4,6,1,-0.1898003914471205,14.986174872751384,349.2834473892354,2.590007080433972,1,2,17,2,0.8412883858839951,29.685018776537973,375.1786217685079,1.320329005346934,1,2,5,6,0.16035286638592877,19.672479016946543,355.7336987914173,2.336842498597887,1,6,26,1
WAS,0.36066168730224163,14.181636565682332,316.4560398182149,1.5390831639615858,21,30,25,14,0.6248322197276273,20.069390158065083,311.9140223750536,1.9234622101428864,21,10,6,7,0.4570001025774041,24.47367248846635,373.2130825473538,1.5497153685055998,27,9,6,19,0.545285619868229,23.16947088277413,362.46371829590186,1.7982688043474055,27,29,29,9
SEA,0.5056410085169255,22.936471470509215,318.4261943443994,1.7783093362927327,12,9,24,19,0.4796937618904427,17.91412696838732,340.9413078479177,2.6454872524214927,12,4,12,1,0.5869758753410593,22.316687581519083,328.2758755780556,1.5290210298070754,14,22,31,17,0.41546898372707414,21.47189091813755,342.8553930795903,1.4079720191547491,14,21,17,28
SF,0.6730387634945578,21.914435410896974,300.8994183685737,0.5548612672012354,5,12,28,3,0.3123754441223532,20.661941598772536,323.66685990367836,1.928844984070813,5,11,7,6,0.4718801868905811,22.065993909702595,329.13376577838926,1.387509969762624,25,23,30,8,0.5304852349680098,22.58067415070868,347.7792871716976,1.4906971830098887,25,27,19,23
PHI,0.7829912158583394,21.4208539882033,347.3742924495861,2.170716904557777,3,16,13,27,0.20224213754359308,12.64460589832105,264.28457048575075,1.685811634634921,3,1,1,14,0.5666708788343396,24.938689546978342,355.80833146266536,1.262467528800138,15,7,12,5,0.4358753972392297,21.563756243591744,355.4634081698881,1.6771659369905858,15,22,25,15
STL,0.2573205101547397,11.092452366014465,289.34661013899955,0.9536969170859803,27,32,29,6,0.7283325864107728,23.767690584222827,349.59842918729703,1.1490053908073157,27,15,18,23,0.6403569706375567,23.886513890994703,362.19362920638844,1.2455733613768536,5,14,10,2,0.3617695622724328,18.062528704460767,324.0793017079968,1.7215060071000827,5,1,5,12
CAR,0.5947568933881107,27.59802697870452,344.5818732228847,1.3593184515460717,9,6,14,11,0.391186376304097,25.55810230230847,396.89621427373453,1.7747108694197553,9,23,28,11,0.6236431418092059,25.95677748322444,378.32872477705234,1.4522955271971552,6,3,4,13,0.3781932179740884,19.876122321635275,354.0932732921771,1.5442828098136154,6,7,23,19
ARI,0.3286691206811513,18.833025226376307,325.33576984965435,2.618964350169389,23,18,22,30,0.6569879067130691,22.060301304797537,344.33349738261654,1.830345617216249,23,12,14,10,0.5043405471778275,22.672424110456113,331.4893214677977,1.4871310478315305,20,20,29,14,0.49778205490345406,20.50829064383309,335.50401425310304,1.9307998288156019,20,12,8,6
TEN,0.44936017095764313,21.478736828803076,360.0305127423885,1.470451109737147,17,15,10,13,0.5362037912817542,24.104532402597954,365.3997884530464,1.1111521861092148,17,17,23,25,0.3863593872551387,19.605853018660646,345.1376759332997,1.7226686931115298,32,31,21,28,0.6158562799809656,20.94044555202249,335.47132755450804,1.4390385795744256,32,16,7,26
JAC,0.08768577560382892,15.608114348221822,266.74659869671126,1.7851966328574689,31,29,32,20,0.8981874545220994,25.73104356385511,360.68797802130047,1.7212010615659352,31,24,22,12,0.47050210252623,19.639158704672326,339.2475367794598,1.4904041309868568,26,30,24,15,0.5314042968233436,20.926214762856716,341.0776291664793,1.430471669557683,26,15,15,27
BUF,0.1312463545233331,18.043678314319283,323.12289463707634,2.4514446296606565,30,22,23,29,0.8547463083826983,35.19977916977486,371.52639243024925,1.0568803822332167,30,31,24,28,0.5916583667531645,23.9250819804923,362.14097658189917,1.5636036289324697,13,13,11,20,0.41012859981630617,21.35594066177304,354.54949946924137,1.6765987941760843,13,20,24,16
KC,0.6746367027611953,12.27888390061249,289.0895309060809,1.5593834272483227,4,31,30,15,0.31136680113524484,17.381257031451877,311.51990054873045,1.7020858886272288,4,3,5,13,0.5960336923281192,22.051603044568978,333.6783094904117,1.8490678714452342,12,24,27,32,0.4057424332509427,21.096010447641596,339.5881938320442,1.4392714999967615,12,17,12,25
OAK,0.6676416434173714,21.632453860993632,342.92854178275553,2.362623914500402,6,13,15,28,0.3181172807349474,25.060464656540365,387.8488644607463,2.011787646936009,6,19,26,4,0.6064966492436915,23.341094693692963,349.0691653125973,1.3397752853456413,9,18,18,7,0.39552405607949176,19.423373142989995,339.67498896849145,1.5112146683123981,9,5,13,22
DEN,0.4303453810733018,17.174933284524595,285.19454414985375,1.1711844284939608,19,25,31,8,0.5555353259317715,29.43991590188054,383.3518361705635,1.124671024861405,19,30,25,24,0.5116259096103516,25.429551962416674,378.7137533716709,1.8329028670109098,19,4,3,31,0.4900356625207843,23.09293703104359,364.9710974565247,1.8841778657042898,19,28,31,8
NE,0.8307167532215654,34.63121434014182,432.0912025635482,0.7511712469964149,2,1,2,4,0.15481706879338203,24.021727305951433,428.1091531488772,1.9067582089559951,2,16,32,9,0.48905894999092453,21.297033208664107,346.8315576356939,1.7969772596634241,24,25,19,30,0.5131868574696297,22.084687129742623,336.019718927064,1.331298004292661,24,23,9,31
MIA,0.4322215362836444,24.272105939229466,350.81777713267707,1.4084253466143744,18,8,11,12,0.5535337882238048,19.436598884698746,348.4337902995932,0.9659062552264488,18,8,15,29,0.6077946656670917,24.30145962035536,369.53823496824066,1.7028866424847724,8,11,8,27,0.39422963930096105,20.813989960969728,360.5595721923347,2.0031741631687874,8,13,28,3
