all Averages:
winloss = 0.5
pts = 22.647859922178988
yards = 347.1887159533074
to = 1.5622568093385214
home Averages:
winloss = 0.5739299610894941
pts = 24.073929961089494
yards = 353.05058365758754
to = 1.4863813229571985
away Averages:
winloss = 0.4260700389105058
pts = 21.22178988326848
yards = 341.32684824902725
to = 1.6381322957198443
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 257
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
STL,0.375138857105867,19.308760816636365,311.42196622189357,1.1341992488780597,24,26,27,9,0.610288448307583,29.02561204702515,388.66079998576845,1.5015140722729083,24,30,27,19,0.33036400503922386,19.866151853162517,319.94859487545443,1.8346578565599116,31,28,30,27,0.6721927843662341,25.91135423857861,354.8702511663364,1.690250270407192,31,30,21,5
GB,0.8824302953020553,29.405062649600612,434.7814132132571,0.8261619380653763,3,5,2,3,0.1043376237749663,14.12194365113682,313.29304166236346,1.1697650467544582,3,4,7,27,0.42075569971184706,22.485989328375265,356.93516815120313,1.5424885532883874,17,8,9,17,0.5807908111892564,24.718376932125096,353.0593336207828,1.338147999114857,17,21,18,25
IND,0.7982204194686433,26.930795339734438,328.09746508881585,1.0721940593230967,5,9,22,8,0.18756618136362313,22.989519070600778,395.91477749557043,1.8664022755316463,5,17,29,12,0.5356430786809404,21.531031695939618,332.515321533408,1.3006833656061367,6,18,23,5,0.46655441530570085,21.570147113295146,357.29705880071504,1.6535011632277028,6,2,23,10
CLE,0.34760146248809204,21.11524591411295,323.8803219140869,1.5064357155938852,27,20,23,15,0.6382116691861908,24.895360183728386,331.9484343240301,1.3041304691232571,27,22,12,24,0.3670205987493707,20.24246895451635,343.83326900184727,1.6719173129987426,29,25,17,22,0.6349169852873197,23.049736307396913,354.1548568477472,1.255786182082816,29,14,19,29
NYG,0.4806962878036014,28.350751212597153,377.297548077587,2.6885979386485936,17,7,10,31,0.5058868178988596,26.80779390257629,378.51075912564977,1.5868868086125316,18,27,25,18,0.5717359174869904,23.165056473757925,367.9561549397071,1.2953609864521656,3,6,1,4,0.4299954067886739,23.68984759878263,342.5428567677941,1.3387034701608742,3,17,7,24
WAS,0.332292693128882,21.889476562529996,388.8706802419873,1.821044976018872,28,17,8,21,0.6545223421691396,26.467622615201353,387.18873830182724,1.7411127795205992,28,25,26,16,0.4079377081431812,20.35560881089465,344.6646990451172,1.4874274082342898,21,24,16,12,0.5935616865369224,24.984299299039535,346.54211002053955,1.256845711806056,20,24,10,28
HOU,0.38038103762028475,20.81933276808098,403.17041383060695,2.482451712129878,23,21,6,29,0.6055291750995188,27.071154021802805,280.570218488561,1.2357731854219756,23,28,3,26,0.5146885128048475,22.32675077819866,337.5708889018957,1.1701048981906625,9,10,19,2,0.4873853692942567,22.491271374808086,362.0736314911462,1.6246111874985256,9,10,28,11
BAL,0.502010086332088,20.45162988021153,333.29162798273563,0.8588793875279326,15,22,20,5,0.48450500574061933,16.02516026099229,317.2459306393433,0.9178208182370311,15,6,8,30,0.45887875422849206,22.424272202379882,359.34717682484256,1.8598614743122621,16,9,7,28,0.5429205836769259,25.284353552909515,348.592922974249,1.559358510079833,16,26,13,15
BUF,0.45741605880015734,23.094969715917536,338.39519248856317,1.8945264902022798,20,15,19,22,0.5283590459004812,22.540593605412525,375.73500952140574,2.0650119762956223,20,16,23,10,0.47437923278238014,23.38091601865133,357.5969241344204,1.6329907607980825,14,5,8,20,0.5274314977830465,22.750131510788126,350.7677848503941,1.5117956130635326,14,12,14,17
TEN,0.48048387470620857,24.6804089773461,344.40122598850627,1.5426741715563104,18,12,17,17,0.505459942571604,24.33296191402517,358.0033479239726,2.442172694180808,17,20,19,4,0.4178392181277205,18.637409921111864,321.71699839936787,1.5339865180625527,18,32,29,16,0.5842010594133747,21.77207662535058,340.84763080391735,1.4862669015960477,18,4,5,18
CIN,0.964479994567192,22.070201240458537,306.1428380819854,1.51071411197649,1,16,28,16,0.02139852124091826,13.620673064663157,291.9331327871948,2.1975912060947977,1,3,6,6,0.6050423466301039,24.673516012658666,363.2015623005524,1.6695055852783618,1,2,4,21,0.3968298532727588,22.933986869658813,366.00988595556703,1.6897609817723407,1,13,29,6
PIT,0.22077947060810088,16.9259025642876,330.1893210877458,2.3989728828987147,29,28,21,28,0.764974114184588,23.763603169242813,289.06939028251253,1.0810163159405826,29,18,4,29,0.48002589101719945,21.807238408966562,325.17857508189593,1.5267832233452094,13,15,28,14,0.5222046190090194,23.908370789862875,332.8517594198395,1.7874812298414575,13,18,1,3
MIN,0.40170943233130624,24.223675991977004,349.9995336851807,1.4788243391293814,22,13,13,14,0.5840140858044502,30.736466489116676,396.2534896281281,1.2944262114022242,22,32,30,25,0.4083386305283485,20.89462327600143,346.2288228104508,1.785732428135011,20,21,15,26,0.5939219461548029,22.11528906035989,337.56184509556863,1.437841784779604,21,6,4,21
ARI,0.5462370464420228,19.689761727444974,298.7936162360296,2.344977005489535,13,24,31,27,0.4399924235382699,16.761756939464075,322.1468962032461,2.172454674559415,13,7,9,8,0.3694681726236929,22.99872625509036,355.7049149204558,1.6237101413873551,28,7,10,18,0.6330843584364372,24.897569388542486,335.84808541043435,1.3734629806290304,28,23,3,22
OAK,0.47948442732394164,16.92491945254368,302.8470443397063,1.6051012366110897,19,29,29,18,0.5065359855987933,18.21911395355155,331.2967678025522,2.223946894750277,19,8,10,5,0.39720665167432256,22.286685975365412,360.00456339733586,1.4186008368345804,23,12,6,8,0.6045236511139153,25.634757771606903,376.72985446574637,1.0929189154515722,23,27,32,32
JAC,0.2019601377749614,11.446451031696945,275.3446179144398,2.1916284892821154,30,32,32,26,0.7842281204063499,28.29529188648304,377.581605735475,1.4530445322523782,30,29,24,21,0.5798913639152172,21.68941190788368,327.21060465091944,1.3088585793347132,2,17,25,6,0.4222348078815967,20.785653931266083,345.0479570487707,1.7433819082145388,2,1,9,4
CHI,0.5105847613531393,19.476989429169826,346.4746817788695,1.2314325147087704,14,25,14,12,0.4746688049188501,25.627472656237117,362.04989611067265,1.4613354462806685,14,24,20,20,0.3879617806765937,19.552244864183,336.8706516324713,2.23779478459842,26,30,21,32,0.6143704883174821,26.11556121929737,361.77023669845096,1.581657357368082,26,31,27,13
DET,0.6024255366773664,30.647387165522325,419.0169247379929,2.15868986144773,12,4,3,25,0.38243329070689314,26.747584751575335,393.8592045840255,2.5762925314233036,12,26,28,3,0.5446939324133758,24.209950171800507,337.5082934546511,1.4610841820501699,5,3,20,10,0.45843133502127253,23.10329260198398,346.7568134356456,1.9855789532159014,5,15,11,1
DEN,0.7888448675503446,35.03535799367308,447.346315260673,1.9438275079635956,6,1,1,24,0.19752709386555134,21.944929574043087,354.59542140521125,1.1499406786864403,6,14,18,28,0.31178942788212033,19.574512851112438,340.79811967393573,1.4715074692218417,32,29,18,11,0.6895893264129568,27.21950476281694,354.7898245347002,1.2981551613895392,32,32,20,27
MIA,0.43764260214545975,21.68780521388539,300.9197093652915,0.8228331752741592,21,18,30,2,0.5490447782605234,19.02551129441865,342.5690208949491,1.7480179990710079,21,9,15,15,0.3791762966350587,23.541819587091176,361.55648781630043,1.6316701853670135,27,4,5,19,0.6224507529370834,23.95627860193415,359.11778501175775,1.6583303785131005,27,19,26,8
KC,0.6053244302278507,18.751559739100685,312.3998343464982,1.7107778272286467,11,27,26,19,0.3806875262547381,15.918755029088008,331.5950407228194,1.7903334572513574,11,5,11,14,0.3526038239346358,19.86807279606293,325.50858974273984,1.75752282714232,30,27,27,25,0.6493683144016833,25.74226843165188,356.8580773708396,1.3625810396841802,30,29,22,23
SD,0.6809207187754378,23.21524850064735,346.21040390731633,0.7078113430925476,10,14,15,1,0.3049087994880674,19.765682374329195,338.15661501696275,1.4153888558461378,10,12,13,22,0.5187181149572756,21.92522579337703,335.01716957398315,1.3415284353765788,8,14,22,7,0.4834364615981271,21.740128253607416,344.0350176046239,1.6031517674534848,8,3,8,12
PHI,0.07219057328736812,21.258445030213263,412.9600134820664,2.819119881720249,31,19,4,32,0.9142182970110446,29.350178259026272,404.29095046304474,1.333286985368089,31,31,31,23,0.5230233150512168,22.124350716466516,329.53896845278405,1.1537666429765556,7,13,24,1,0.4788822446284956,22.126703761902093,334.783548149458,1.4737755950367437,7,8,2,19
ATL,0.37494030160989944,26.45148982820042,377.58133441286384,0.958958453081549,25,10,9,6,0.6113736629306288,25.485304103756746,350.6351865783825,0.5158929026434464,25,23,17,31,0.5088440249737375,20.794617480071544,351.3442636561895,1.9230765429654295,10,23,13,29,0.49282610530464205,21.955379025573777,347.09286015959543,1.4685240415580516,10,5,12,20
-----------------------------------------------------------------------------------------------------
AWAY GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
SEA,0.6435389325446689,26.37380158961288,379.34660106618907,1.4380119287956354,3,5,8,13,0.34247380024708357,22.821484258074225,364.0061369890593,2.1319566148778457,3,17,19,7,0.599179662334047,22.044735939531247,340.63743922852734,1.4505526710128664,12,26,25,15,0.4027916996931088,21.104679090104447,340.3847718077597,1.5569331446285015,12,10,13,19
SF,0.6306687015893677,22.782287299191548,322.4472462991729,2.181189875448146,7,13,23,24,0.3559827215887645,18.77708890325414,284.84925605926657,2.0484272318011953,7,6,1,9,0.6220722630028199,27.276623050737516,359.3083773493377,1.1384368673671954,7,2,12,2,0.37959074379717295,21.962816188692234,346.49658985154525,1.8379047433702929,7,17,20,4
NO,0.6316616756496091,25.568508379751155,384.17835381779634,1.3863079257037105,5,7,7,12,0.3542852858238351,23.33619692751634,367.79085790438535,1.1950513485292724,5,19,23,23,0.6120740282510526,25.106687882722206,362.34591621144835,1.6293932907778512,11,9,9,24,0.3897297259864762,22.039717790659857,354.5083616020501,1.7321988599416076,11,19,26,11
TB,0.39212935435517454,16.56863077514009,347.57924724309663,1.4955644942133735,23,29,16,14,0.5934765452951571,21.97803379681861,337.0828363943916,1.0286274971976463,23,13,10,28,0.6182175722317093,24.31173164939441,353.4498519617188,1.6472012866526669,10,13,18,25,0.384160622936867,20.35842616570006,332.8846550189139,1.8160718770001074,10,6,6,5
DAL,0.2400719659328859,20.096603542394835,310.2702461319185,1.5703888046005214,27,21,26,15,0.7456659180747005,24.838709886293834,406.83298654307396,1.147185149700347,27,20,32,26,0.5044352475177933,21.509840427697668,334.8601967679003,1.1612312461744951,25,27,28,4,0.49814129845274535,22.509751073742116,350.44206802850533,1.4361680102924586,25,21,23,25
CAR,0.5399964241827218,24.49566378704663,353.4462553769239,1.130685717280043,13,9,15,6,0.44602601642422585,18.031340728737664,321.89533501191715,1.924036571588663,13,4,8,12,0.49999492686798797,24.02637601993358,341.21799800687825,1.622341600943072,26,16,24,23,0.5017333482360373,23.731365875211488,366.56360296693055,1.70201512172474,26,31,31,14
NYJ,0.44876834367125,17.8277421973035,301.21775946634307,2.3019635766796887,19,26,29,26,0.5372997136630976,23.14353463380832,312.3916716065131,0.9600919914022441,19,18,3,29,0.5594686670754024,24.66984868736104,355.0076636616932,1.3499093301334517,18,12,15,11,0.4422139913012228,22.71645511112761,349.2112233440806,1.5468988401712092,18,23,22,20
NE,0.7627774603834642,23.3844307484292,369.37874785172437,1.3783711929707259,2,11,10,11,0.22329480891326026,17.427827685794703,383.3041121485391,2.06663515358486,2,2,29,8,0.6212861281874803,23.071920318963315,329.9029211759407,1.427827773580271,8,22,31,14,0.38095603249392035,20.47722315354629,337.0424189019077,1.6987566562814151,8,7,9,15
GB,0.6084739352925683,28.077348285756074,413.9923521516617,2.3806735559269807,8,2,1,28,0.3777782906732516,25.670637284403153,375.4705709358466,2.037759486451076,8,24,27,10,0.6654447052623641,23.45374821183458,335.4727389186253,0.9860584374657885,2,18,27,1,0.3362871635907239,18.80340331053411,329.9473873183994,1.393152780048099,2,3,5,26
STL,0.5415152535601404,23.37970344508321,299.96853401290707,0.6159751433646985,12,12,31,1,0.4444246301772385,18.371675781198967,369.1851961191201,2.182296506578113,12,5,24,6,0.5600307714953466,25.408075194445523,368.5984202231376,1.4699861649099204,17,7,2,16,0.4420134395861821,22.41982204764139,335.7723044210435,1.776377710021402,17,20,8,8
CLE,0.47195952008110154,17.073480395617832,340.53405245676385,2.408119673018196,18,28,19,29,0.513947879069778,20.72945271153664,312.4170728457368,1.5113342897596977,18,9,4,17,0.5826429804959627,24.960399327673777,361.75627045665703,1.5335000049751661,13,10,10,20,0.41976405033128295,23.22078842583881,342.8511762056255,1.3721451694470594,13,27,16,29
IND,0.55941686793883,21.137519691881728,329.51552416395515,1.20801479861389,9,19,21,8,0.4267591066019034,17.20504202742507,342.95723899469857,1.6973062647561323,9,1,12,15,0.49865233181206237,21.48592697262574,346.38417666122706,1.287684195757834,27,28,22,8,0.502922409358177,23.569089303026004,357.44693557300485,1.380435545633444,27,28,27,28
WAS,0.4991858534299328,22.230468328841717,387.7718611728361,1.3138761360129307,17,16,4,10,0.4864704487145579,21.98097578421546,320.40909216512784,1.5371649278840716,17,14,6,16,0.5500217600874393,26.59112637362113,368.42765125611857,1.5333282119108491,19,4,3,19,0.4523060325869777,22.700193735274045,347.06598156753466,1.6332288952812088,19,22,21,16
NYG,0.04890567827511251,15.020812581636918,307.6246899016757,3.1130267848310695,32,31,27,32,0.9371184055680266,32.27992351681299,383.97512591932656,1.2636366268394177,32,32,30,22,0.5230987606000113,21.040325254062004,349.50252724724703,1.556922316847963,22,29,20,22,0.47862787126782264,21.67181743435153,345.82238548002687,1.3883359267797852,22,14,19,27
BAL,0.5568325747068122,26.320869474165747,384.2267657851358,2.116017196066198,10,6,6,23,0.4284892065299963,24.982638264356936,345.4681367594496,1.4666643364239484,10,21,14,19,0.6424939836211112,24.217643196455263,341.9189762518058,1.312994459111408,5,15,23,9,0.3599349508530533,18.800192573492033,322.35261798349063,1.7306820479840592,5,2,3,13
HOU,0.3931728429054402,14.971872840534601,341.01258702168235,2.217827140117942,22,32,17,25,0.593283442719464,29.155193835204592,307.7670762089094,1.1599213193945594,22,29,2,24,0.6184106748074024,23.03342515978988,333.97962852513456,1.165267204138236,9,23,29,5,0.3831171343866013,21.572671498131196,339.94110500950984,1.3530613719725628,9,13,12,31
TEN,0.3938252126294628,22.201099673026775,285.8516677329179,0.7784558386640775,21,17,32,4,0.5918713745389277,22.22180788956573,357.1879702129703,2.000344223394865,21,15,16,11,0.6714829325446655,25.195191939890414,355.5458394494046,1.3458249928320112,1,8,13,10,0.33080457510585193,18.3365204983659,316.1171399012784,1.939931017317812,1,1,1,1
BUF,0.11438830683170523,21.5970481723515,377.1758917960146,1.7422033599520048,31,18,9,19,0.872071796071282,30.697323459189896,366.0264762130269,0.8776298861959417,31,31,21,31,0.5785308618821926,20.8481603551254,337.9241527092562,1.4875016463480675,14,30,26,17,0.42379103625524284,20.13783730305048,318.12725298890325,1.2929763216288197,14,5,2,32
PIT,0.5066234253399391,19.18662284640894,357.1815445213708,1.9799469823373559,16,24,13,21,0.4788971926235347,18.893430148832017,321.008132898279,0.9097957105847514,16,7,7,30,0.564325803312081,23.4209937591381,355.1850431006102,1.6968760324100123,16,19,14,28,0.4381376735433532,23.598235379846948,340.61766484686217,1.366792368367069,16,29,14,30
CIN,0.5311644843744068,20.666326652446756,360.1057671455087,1.671047872522312,15,20,12,17,0.45571677955460976,21.19076986181027,338.4767370529643,1.1422777020932997,15,10,11,27,0.4492160772962805,20.54607076527437,322.13032618153625,1.805827504761327,30,31,32,31,0.5522170887528283,21.74007065011651,341.10523911084215,1.8072368793888915,30,15,15,6
ARI,0.23786837875588437,16.496877567695794,315.6343976538895,2.8704996096060498,28,30,24,31,0.748173041213847,26.076753584757952,361.1659422019465,2.2991681777252113,28,26,17,3,0.5273497163415882,22.697325646634575,347.13976433966155,1.2720734012049668,21,25,21,7,0.47419469895474564,20.869228776127482,345.146815013441,1.7313235683611197,21,8,18,12
MIN,0.2932732308541641,24.50371900398993,322.7172112238781,2.414923972709177,25,8,22,30,0.6943066285215733,25.45384396083125,374.4506534896434,2.296817515440457,25,23,26,4,0.5189152335172188,22.84977934268091,354.94857382484065,1.6605468669403587,24,24,16,26,0.4818193370851688,22.918182997793508,358.5596005894002,1.5345954352730757,23,25,28,22
JAC,0.1326358897291461,18.22878036511887,335.6903941505158,2.081260732988284,30,25,20,22,0.8532060531097777,29.324359948245753,353.0867696644396,1.744157390652165,30,30,15,13,0.6296778076030902,27.01575785756267,376.8350588253717,1.4040272265946214,6,3,1,12,0.372066084824051,21.856166840978993,339.6030510226649,1.5382954307817505,6,16,11,21
OAK,0.18631948162964182,17.352972080613004,314.70524954392147,1.6685964017441668,29,27,25,16,0.7996104149684062,25.83977831956433,314.8386995768917,1.1498974318023931,29,25,5,25,0.646740332375978,23.9713767898553,354.82647602773113,1.500183471852885,4,17,17,18,0.3553138658448816,19.83647715432143,335.4462069806282,1.5949517125991521,4,4,7,18
DET,0.5395266760705897,22.625370342109257,361.49972345522144,1.2280076867362923,14,15,11,9,0.4460399244601838,20.49044175383751,373.53269322391884,1.369187108468427,14,8,25,20,0.5666020239532545,24.238702999638114,352.00190929458756,1.4210726007464436,15,14,19,13,0.43558209122694497,21.4335853864032,338.14630021120325,1.5008726857160943,15,11,10,24
CHI,0.42704730160476045,27.97590293147596,340.77107641111866,1.6846088086380326,20,3,18,18,0.560167106540616,26.818601644943623,343.08839897502975,2.796838818588234,20,27,13,1,0.4091961478575456,23.246522120336557,366.2507243711161,1.9647660776126514,32,20,4,32,0.5919038739752033,23.938729367438484,351.7817570597328,1.597817984756774,32,32,24,17
DEN,0.9687497476478243,36.02445092897425,394.2521992875703,1.1144195663356373,1,1,3,5,0.01686653492056569,21.43186256962514,363.3973465021467,2.2844284896482954,1,11,18,5,0.534206282995298,28.25797716723109,365.8763641186374,1.5371393651608298,20,1,6,21,0.4684918644144369,23.62674939718439,373.7175873004795,1.751727468589352,20,30,32,9
MIA,0.5444306392137404,19.393842700194543,300.12432091988757,1.7741619160207938,11,22,30,20,0.4418619155778003,21.48444934515679,392.7323989940581,1.5080962143778969,11,12,31,18,0.6506287928315576,26.321095576802904,360.2987261581184,1.139808252313357,3,5,11,3,0.3510627471958095,20.879894583314414,359.38445669675235,1.8894244696693012,3,9,29,2
KC,0.6308455391032111,19.3195865816002,307.28596249813666,0.7446238163312613,6,23,28,3,0.3550624792072975,17.49093825804187,335.89139849233425,2.4609773049727837,6,3,9,2,0.46970530060457655,23.187091562710116,362.71971039919606,1.6700088178391792,29,21,8,27,0.5323707759038228,23.047401826906082,343.40278530073965,1.781618371836124,29,26,17,7
SD,0.27041142485821945,22.625574234818732,385.66940314482326,2.3710669934920414,26,14,5,27,0.7151726656616312,27.787151329704674,380.173495024108,0.3397610901745095,26,28,28,32,0.43384190007693224,19.280077471391365,331.4929188611354,1.772772217611563,31,32,30,30,0.568558104222125,21.983784850987607,323.6893353016996,1.525398711036373,31,18,4,23
ATL,0.29920890646907905,23.913273711957046,353.46016767567215,1.150270099766956,24,10,14,7,0.6867456641866954,22.248423092076543,367.3710517451881,1.7073262045033688,24,16,22,14,0.5203568743031308,24.86669830908349,363.47729650951084,1.270376837480581,23,11,7,6,0.48200298501921984,21.49294982555543,366.1178110106416,1.8717049675330382,24,12,30,3
PHI,0.6382967786595982,26.771831528206505,407.7152974854647,0.6687171277656242,4,4,2,2,0.34728721012268904,25.24975966715946,364.1927020822437,1.3555110959288958,4,22,20,21,0.4751172632666499,25.887635951416044,365.9110059190501,1.7447690096438153,28,6,5,29,0.5270494636620358,22.83114926709624,353.5926547914456,1.7505620564937392,28,24,25,10
